symbol,previousClose,open,dividendYield,dividendPerShare,exDividendDate,change,changeInPercent,lastTradeDate,daysLow,daysHigh,lastTradePriceOnly,52WeekHigh,52WeekLow,marketCapitalization,sharesOwned,stockExchange,volume,earningsPerShare,epsEstimateCurrentYear,bookValue,ebitda,pricePerSales,pricePerBook,peRatio,pegRatio,pricePerEpsEstimateCurrentYear,pricePerEpsEstimateNextYear,shortRatio
SRV,7.49,5.81,,,9/6/16,-1.44,-0.1923,30/1/17,5.51,6.26,6.05,8.3,5.51,595510000,,ASX,1493119,0.4,0.48,2.65,65560000,2.29,2.82,14.98,3.08,12.6,10.8,0
SRX,14.93,14.93,2.77,0.31,9/27/2016,-0.55,-0.0368,30/1/17,14.36,14.99,14.38,39.19,12.2,828880000,,ASX,334748,0.92,0.84,3.38,71030000,3.7,4.42,15.6,2.82,17.12,13.57,0
SRY,0.048,0.048,,,,0,0,30/1/17,0.048,0.048,0.048,0.081,0.032,7180000,,ASX,860350,0.01,0.01,0.054,2190000,0.268,0.889,4.8,0,4.8,4.8,0
SSG,0.77,0.77,,,,0,0,30/1/17,0.77,0.77,0.77,1.23,0.69,96320000,,ASX,25000,0.05,0.07,0.42,11940000,0.9,1.85,16.74,0,11,9.62,0
SSM,1.15,1.16,,,9/14/2016,0.015,0.01304,30/1/17,1.145,1.17,1.165,1.28,0.483,418950000,,ASX,295704,0.051,0.07,0.515,32110000,0.944,2.233,22.843,0,16.643,14.562,0
SSN,0.005,0.005,,,,0,0,30/1/17,0.004,0.005,0.005,0.008,0.003,16080000,,ASX,4344002,-0.004,0,0.001,-1420000,1.553,5,,0,,,0
ST1,0.035,0.036,,,,0.001,0.02857,30/1/17,0.036,0.037,0.036,0.039,0.018,30100000,,ASX,2264085,-0.004,,0.004,12876,3.309,8.75,,0,,,0
STA,0.008,0.008,,,,0,0,30/1/17,0.008,0.008,0.008,0.01,0.004,20570000,,ASX,1307996,-0.002,,0.01,-1670000,4306.312,0.8,,0,,,0
STL,0.036,0.035,,,,0.001,0.02778,30/1/17,0.035,0.037,0.037,0.046,0.028,21720000,,ASX,1136901,-0.004,,0.025,-2320000,5.774,1.44,,0,,,0
STO,4.07,4.08,0,0,2/24/2016,-0.06,-0.0147,30/1/17,4,4.08,4.01,5.07,2.69,7120000000,,ASX,4798519,-2.04,0.02,3.59,-658220000,3.08,1.13,,6.82,200.5,28.64,0
STW,53.32,53.11,,,,-0.45,-0.0084,30/1/17,52.73,53.11,52.87,53.11,43.89,,,ASX,72995,-1.99,,0,,,,,0,,,
STX,0.087,0.086,,,,-0.005,-0.05747,30/1/17,0.082,0.086,0.082,0.144,0.073,73830000,,ASX,581470,0.005,0,0.046,6190000,52.499,1.891,16.4,0,,8.2,0
SUH,0.04,0.04,,,,0,0,30/1/17,0.04,0.04,0.04,0.04,0,2600000,,ASX,29870,-0.72,,0.01,-667909,,5,,0,,,0
SUL,9.92,9.76,,,9/5/16,-0.13,-0.0131,30/1/17,9.72,9.83,9.79,11.19,7.98,1930000000,,ASX,464952,0.32,0.66,3.73,179300000,0.81,2.66,30.98,1.1,14.83,13.05,0
SUM,0.023,0.023,,,,0,0,30/1/17,0.023,0.023,0.023,0.073,0.02,16350000,,ASX,47650,-0.077,0.8,-0.016,-3360000,1.134,,,0,,,0
SUN,13.23,13.08,,,8/12/16,-0.19,-0.0144,30/1/17,13.01,13.17,13.04,13.95,10.11,16580000000,,ASX,2830936,0.8,0.96,10.67,3240000000,1.1,1.24,16.34,2.54,13.58,13.17,0
SUNPC,102.58,,,,,0.22,0.0021,30/1/17,102.5,103,102.8,105.1,98.65,,,ASX,3958,0.8,,0,,,,,0,,,
SUR,0.01,0.012,,,7/16/2002,-0.002,-0.2,30/1/17,0.008,0.012,0.008,0.024,0.008,2110000,,ASX,962900,-0.067,0,-0.006,-1450000,23.137,,,0,,,0
SVH,0.23,0.23,,,,0,0,30/1/17,0.23,0.23,0.23,0.41,0.14,7360000,,ASX,2504083,-0.04,-0.01,0.72,933000,0.45,0.32,,0,,23,0
SVL,0.16,0.165,,,,0.005,0.03125,30/1/17,0.165,0.17,0.165,0.305,0.1,56180000,,ASX,1100485,-0.122,,0.126,-4920000,,1.27,,0,,,0
SVM,0.09,0.094,,,,0.004,0.04444,30/1/17,0.094,0.094,0.094,0.14,0.032,19480000,,ASX,90464,-0.015,,0.051,-2090000,799.653,1.765,,0,,,0
SVW,7.32,7.22,,,9/14/2016,-0.04,-0.0055,30/1/17,7.16,7.3,7.28,9.34,4.03,2050000000,,ASX,177572,0.6,0.54,7.93,344200000,0.68,0.92,12.13,-4.71,13.48,13,0
SVWPA,72.35,,,,,0,0,30/1/17,71.94,72.35,72.35,75,50,,,ASX,1061,0.6,,0,,,,,0,,,
SVY,0.16,0.16,,,,0,0.0323,30/1/17,0.16,0.16,0.16,0.25,0.09,15320000,,ASX,33663,-0.03,-0.02,0.05,-2990000,376.57,3.3,,0,,,0
SW1,0.215,0.215,,,,0.01,0.04651,30/1/17,0.215,0.225,0.225,0.28,0.14,18190000,,ASX,71074,-0.223,,0.066,-1710000,10.05,3.258,,0,,,0
SWJ,0.016,0.016,,,,0,0,30/1/17,0.016,0.016,0.016,0.019,0.008,30060000,,ASX,80000,-0.004,,0.002,-3510000,,8,,0,,,0
SWK,0.31,0.31,,,3/6/15,-0.005,-0.01613,30/1/17,0.305,0.31,0.305,0.33,0.11,65720000,,ASX,416370,-0.012,0.01,0.407,14460000,0.537,0.762,,0,,,0
SWL,0.93,0.92,,,3/17/2016,-0.045,-0.04839,30/1/17,0.885,0.92,0.885,0.93,0.61,77860000,,ASX,73463,0.014,0.09,0.727,5960000,0.227,1.279,63.214,2.69,9.833,7.375,0
SWM,0.84,0.83,15.19,0.09,3/17/2016,-0.01,-0.0119,30/1/17,0.82,0.84,0.83,1.23,0.67,1250000000,,ASX,1969144,0.12,0.1,0.83,365170000,0.73,1.01,6.8,-1.27,8.3,8.3,0
SXE,0.565,0.575,,,9/16/2016,0,0,30/1/17,0.565,0.575,0.565,0.65,0.335,90080000,,ASX,39132,0.031,0.02,0.55,12230000,0.434,1.027,18.226,0,,,0
SXL,1.46,1.43,0,0,9/1/16,0.01,0.0068,30/1/17,1.42,1.48,1.47,1.69,1.01,1130000000,,ASX,1988967,0.1,0.12,1.27,167440000,1.75,1.15,14.55,1.99,12.25,12.25,0
SYA,0.031,0.031,,,,0.001,0.03226,30/1/17,0.031,0.033,0.032,0.072,0.012,17190000,,ASX,1081271,-0.005,,0.002,-2470000,389.466,15.5,,0,,,0
SYD,6,5.97,,,6/29/2016,-0.07,-0.0117,30/1/17,5.93,5.99,5.93,7.62,5.82,13220000000,,ASX,3901883,0.14,0.15,0.5,1050000000,10.32,12.02,42.97,3.74,39.53,34.88,0
SYR,3.33,3.33,,,,-0.05,-0.015,30/1/17,3.28,3.39,3.28,6.72,2.62,865120000,,ASX,857323,-0.03,-0.05,1.62,-15620000,1092.43,2.06,,0,,,0
SYT,0.036,0.037,,,,0.001,0.02778,30/1/17,0.037,0.038,0.037,0.059,0.009,,,ASX,2514333,,,0,0,,,,0,,,0
T3D,0.016,0.015,,,,-0.001,-0.0625,30/1/17,0.014,0.015,0.015,0.04,0.01,441750,,ASX,214719,,,0.013,-936281,9.348,1.231,,0,,,0
TAH,4.78,4.75,7.32,0.26,8/10/16,-0.07,-0.0146,30/1/17,4.7,4.75,4.71,5.3,3.87,3900000000,,ASX,1050147,0.2,0.24,2.04,429200000,1.8,2.34,23.2,2.39,19.62,18.12,0
TAM,0.068,0.063,,,,-0.003,-0.04412,30/1/17,0.061,0.065,0.065,0.105,0.036,76380000,,ASX,398886,0.011,0,0.018,-4670000,2048.887,3.778,5.909,0,,,0
TAP,0.09,0.09,,,,0,-0.011,30/1/17,0.09,0.09,0.09,0.11,0.05,28390000,,ASX,1284616,-0.15,-0.01,0.16,58630000,0.38,0.56,,0,,,0
TAR,0.035,0.035,,,,0,0,30/1/17,0.035,0.035,0.035,0.081,0.024,2740000,,ASX,2800,-0.022,,0.127,-364407,17.508,0.276,,0,,,0
TAS,0.24,0.255,,,,0.035,0.14583,30/1/17,0.255,0.28,0.275,0.28,0.046,104360000,,ASX,2290064,-0.006,,0.065,-4210000,74.444,3.692,,0,,,0
TAU,0.19,0.19,,,,0,0,30/1/17,0.19,0.19,0.19,0.2,0.03,6290000,,ASX,2737,-0.01,,0.27,-464376,1.59,0.7,,0,,,0
TAW,0.13,0.12,,,,-0.02,-0.1538,30/1/17,0.11,0.12,0.11,0.17,0,16230000,,ASX,2605168,-0.12,,0.01,-1360000,751,18.57,,0,,,0
TBH,0.25,0.25,,,,-0.02,-0.098,30/1/17,0.2,0.25,0.23,0.28,0.1,22160000,,ASX,715929,-0.06,,0.09,-4650000,8.52,2.93,,0,,,0
TBR,5.55,5.6,,,,0.15,0.027,30/1/17,5.6,5.7,5.7,8.1,3.34,285020000,,ASX,14687,0.61,,3.15,74800000,2.35,1.76,9.28,0,,,0
TCH,1.04,1.04,,,,0,-0.0048,30/1/17,1.04,1.08,1.04,2.69,0.96,120600000,,ASX,443182,0.16,0.01,0.47,20230000,2.63,2.22,6.62,0,104,26,0
TCL,10.25,10.21,4.95,0.38,12/29/2016,-0.04,-0.0039,30/1/17,10.17,10.27,10.21,12.65,9.45,20790000000,,ASX,3125606,0.05,0.17,2.47,1380000000,9.44,4.14,204.2,0.81,60.06,46.41,0
TEG,0.036,0.036,,,9/10/10,-0.001,-0.02778,30/1/17,0.035,0.036,0.035,0.075,0.025,4890000,,ASX,110000,0.044,,0.021,369922,,1.714,0.795,0,,,0
TEK,0.23,0.24,,,,0,-0.0213,30/1/17,0.23,0.24,0.23,0.26,0.22,44510000000,,ASX,385666,-49,,-0.67,692211,,,,0,,,0
TEN,0.9,0.9,,,11/9/11,-0.01,-0.0111,30/1/17,0.89,0.91,0.89,1.48,0.88,321610000,,ASX,148702,-0.47,-0.01,1.06,2170000,0.47,0.85,,1.44,,89,0
TER,0.039,0.04,,,,0.002,0.05128,30/1/17,0.04,0.044,0.041,0.047,0.002,105850000,,ASX,8573605,-0.031,,-0.009,-18780000,10.168,,,0,,,0
TEX,0.002,0.001,,,,-0.001,-0.5,30/1/17,0.001,0.001,0.001,0.002,0.001,1030000,,ASX,325001,-0.009,0,-0.01,-2330000,2.817,,,0,,,0
TFC,1.62,1.61,2.56,0.03,10/7/16,-0.02,-0.0154,30/1/17,1.59,1.63,1.6,1.85,1.09,620940000,,ASX,701310,0.07,0.07,1.91,70940000,3.49,0.85,22.86,-1.63,22.86,22.86,0
TFG,0.28,0.28,,,,-0.01,-0.0526,30/1/17,0.27,0.28,0.27,0.38,0.17,32540000,,ASX,68000,-0.02,0.01,0.15,-810423,4.34,1.88,,0,27,13.5,0
TFL,0.16,0.155,,,,-0.005,-0.03125,30/1/17,0.155,0.155,0.155,0.36,0.155,25440000,,ASX,32034,-0.076,,0.219,-2160000,9.723,0.731,,0,,,0
TGA,1.74,1.74,,,1/4/17,-0.01,-0.0086,30/1/17,1.72,1.74,1.72,2,1.26,267150000,,ASX,251998,0.13,0.2,1.33,65530000,0.87,1.31,13.44,2.73,8.6,8.19,0
TGG,1.25,1.25,,,,-0.01,-0.008,30/1/17,1.24,1.26,1.24,1.26,1.05,,,ASX,142741,0.01,,0,0,,,,0,,,0
TGH,1.33,1.33,,,1/12/17,-0.05,-0.0376,30/1/17,1.28,1.33,1.28,1.73,1.2,455560000,,ASX,2080,0.07,,0.96,47650000,1.1,1.38,18.55,0,,,0
TGP,0.88,0.885,,,9/29/2016,0.005,0.00568,30/1/17,0.885,0.885,0.885,1,0.83,195790000,,ASX,145450,0.098,0.07,0.748,46360000,3.021,1.176,9.031,7.91,12.643,14.75,0
TGR,4.75,4.7,,,9/8/16,0.03,0.0063,30/1/17,4.67,4.81,4.78,5.08,3.46,703630000,,ASX,1765375,0.33,0.28,2.75,98350000,1.63,1.73,14.57,1.49,17.07,15.42,0
TGS,0.043,0.044,,,,0.001,0.02326,30/1/17,0.043,0.046,0.044,0.065,0.018,78990000,,ASX,2101587,-0.034,0,0.067,28550000,0.643,0.642,,0,,1.467,0
TGZ,0.91,0.92,,,,0.025,0.02747,30/1/17,0.92,0.94,0.935,1.4,0.385,366750000,,ASX,94863,-0.123,0.08,1.26,99140000,1.316,0.722,,0.04,11.688,15.583,0
THD,0.015,0.016,,,,0.001,0.06667,30/1/17,0.016,0.016,0.016,0.052,0.013,11890000,,ASX,79499,-0.104,,0.004,-10210000,8296.25,3.75,,0,,,0
THR,0.012,0.014,,,,0.002,0.16667,30/1/17,0.014,0.015,0.014,0.025,0.007,3210000,,ASX,795596,-0.013,,0.052,-801476,,0.231,,0,,,0
THX,0.06,0.058,,,,0.002,0.03333,30/1/17,0.058,0.062,0.062,0.076,0.037,26260000,,ASX,181451,-0.016,-0.01,0.01,-5750000,300.5,6,,0,,,0
TIA,0.64,0.64,,,7/10/07,0,0,30/1/17,0.64,0.64,0.64,1.1,0.5,55430000,,ASX,26923,0.05,,1.42,3440000,1.79,0.45,13.06,0,,,0
TIG,0.065,0.06,,,,0,0,30/1/17,0.06,0.065,0.065,0.085,0.02,98200000,,ASX,18133,-0.016,-0.01,0.023,-8210000,,2.826,,0,,,0
TKF,0.06,0.061,,,,0.001,0.01667,30/1/17,0.061,0.061,0.061,0.1,0.045,7180000,,ASX,10000,-0.157,,0.028,-733497,183.643,2.143,,0,,,0
TKL,0.025,0.024,,,,0,0,30/1/17,0.024,0.025,0.025,0.054,0.012,5690000,,ASX,477134,-0.007,,0.002,-1430000,327.589,12.5,,0,,,0
TLG,0.41,0.41,,,,0.01,0.037,30/1/17,0.41,0.43,0.42,0.44,0.2,76380000,,ASX,327683,-0.04,,0.08,-5730000,820.72,5.4,,0,,,0
TLM,0.36,0.35,,,,0,0,30/1/17,0.35,0.36,0.36,0.5,0.34,66850000,,ASX,236341,-0.05,-0.02,0.16,-8050000,,2.28,,0,,,0
TLS,5.11,5.09,8.91,0.34,8/24/2016,-0.05,-0.0098,30/1/17,5.05,5.1,5.06,5.86,4.7,61770000000,,ASX,20889567,0.47,0.34,1.3,9540000000,2.35,3.93,10.7,5.15,14.88,14.06,0
TME,4.83,4.76,,,9/8/16,-0.04,-0.0083,30/1/17,4.76,4.83,4.79,5.7,3.52,1900000000,,ASX,787951,0.14,0.23,1.28,92030000,12.13,3.77,34.96,2.44,20.83,19.16,0
TMK,0.002,0.003,,,,0.001,0.5,30/1/17,0.003,0.003,0.003,0.005,0.002,5880000,,ASX,164001,-0.001,,0.001,-272026,63.547,2,,0,,,0
TMM,2.11,2.11,,,5/11/16,0,0,30/1/17,2.11,2.11,2.11,2.35,0.99,38510000,,ASX,480,0.34,,3.15,12060000,0.99,0.67,6.26,0,,,0
TMP,0.17,0.18,,,,0.01,0.0588,30/1/17,0.17,0.18,0.18,0.73,0.11,11840000,,ASX,171430,-0.06,0.02,0.12,-3350000,0.35,1.39,,0,,,0
TMT,0.22,0.225,,,,0.005,0.02273,30/1/17,0.225,0.225,0.225,0.255,0.2,585000,,ASX,50266,,,0.036,0,,6.111,,0,,,0
TMX,0.012,0.012,,,,0,0,30/1/17,0.012,0.012,0.012,0.015,0.004,4910000,,ASX,1387151,-0.001,,0.002,-552307,725.878,6,,0,,,0
TMZ,0.061,0.058,,,,-0.003,-0.04918,30/1/17,0.058,0.058,0.058,0.075,0.001,5740000,,ASX,77303,-0.011,,0.02,-170285,43.931,3.05,,0,,,0
TND,0.089,0.092,,,,0,0,30/1/17,0.088,0.092,0.089,0.098,0.01,14580000,,ASX,849045,-0.014,,-0.002,-1460000,53.358,,,0,,,0
TNE,5.16,5.16,,,11/28/2016,0.04,0.0078,30/1/17,5.12,5.33,5.2,6.18,4.12,1630000000,,ASX,1794788,0.13,0.15,0.44,57080000,6.49,11.67,40.62,2.51,34.67,28.89,0
TNG,0.15,0.15,,,2/2/04,0.002,0.01333,30/1/17,0.15,0.155,0.152,0.19,0.11,114270000,,ASX,311534,-0.01,,0.041,-3730000,,3.659,,0,,,0
TNK,2.48,2.49,,,9/2/16,0.02,0.006,30/1/17,2.49,2.51,2.5,2.65,0.9,102910000,,ASX,30817,0.13,0.13,0.44,8440000,2.03,5.66,18.94,1.39,19.23,14.71,0
TNP,0.005,0.005,,,,-0.001,-0.2,30/1/17,0.004,0.005,0.004,0.015,0.004,6270000,,ASX,1022342,-0.002,,0.005,-2210000,,1,,0,,,0
TNR,0.13,0.135,,,,0.005,0.03846,30/1/17,0.135,0.135,0.135,0.27,0.115,10430000,,ASX,97464,-0.022,,0.104,-1780000,,1.25,,0,,,0
TOE,0.058,0.058,,,,-0.002,-0.03448,30/1/17,0.056,0.058,0.056,0.064,0.035,112300000,,ASX,1069561,-0.03,0,0.044,-2570000,,1.318,,0,,,0
TON,0.067,0.068,,,,-0.001,-0.01493,30/1/17,0.066,0.068,0.066,0.097,0.048,27790000,,ASX,1481166,-0.028,,0.077,-3350000,15.894,0.87,,0,,,0
TOP,0.715,0.695,,,9/13/2016,-0.02,-0.02797,30/1/17,0.695,0.695,0.695,0.75,0.52,,,ASX,4200,0.098,,0,0,,,,0,,,0
TOU,0.1,0.1,,,,0,0,30/1/17,0.1,0.1,0.1,0.22,0.05,20560000,,ASX,8000,-0.01,-0.01,0.23,-1810000,,0.43,,0,,,0
TOX,2.71,2.71,,,9/6/16,-0.07,-0.0258,30/1/17,2.62,2.73,2.64,3.11,2.13,379950000,,ASX,426120,0.09,0.17,1.9,72040000,0.99,1.43,28.7,3.07,15.53,14.67,0
TPE,2.93,2.93,,,,-0.03,-0.0102,30/1/17,2.88,2.93,2.9,3.7,1.25,149200000,,ASX,67501,-0.48,-0.18,0.26,-9360000,55.2,11.27,,0,,,0
TPM,6.73,6.71,,,10/17/2016,-0.15,-0.0223,30/1/17,6.58,6.72,6.58,12.93,6.45,5580000000,,ASX,1739202,0.45,0.45,2.09,767000000,2.39,3.22,14.53,2.07,14.62,13.43,0
TPP,0.25,0.25,,,4/4/97,0,0,30/1/17,0.24,0.25,0.25,0.31,0.1,50460000,,ASX,524497,0.05,,0.09,8750000,0.47,2.78,5,0,,,0
TPS,0.025,0.025,,,,0,0,30/1/17,0.025,0.025,0.025,0.039,0.013,18050000,,ASX,495857,-0.01,,0.002,-1350000,2.468,12.5,,0,,,0
TPW,0.17,0.17,,,,0,-0.0286,30/1/17,0.17,0.17,0.17,0.7,0.12,17980000,,ASX,40000,-0.57,-0.08,0.16,-17350000,0.36,1.13,,0,,,0
TRL,0.038,0.038,,,,0,0,30/1/17,0.038,0.038,0.038,0.185,0.035,14460000,,ASX,580348,-0.002,,0.017,-585675,,2.235,,0,,,0
TRS,8.84,8.88,,,3/18/2016,-0.16,-0.0181,30/1/17,8.58,8.88,8.68,15.36,6.71,250410000,,ASX,39673,0.59,0.68,4.69,53310000,0.32,1.88,14.76,1.83,12.76,10.33,0
TRY,0.135,0.14,,,9/10/12,0.01,0.07407,30/1/17,0.14,0.15,0.145,0.748,0.127,49420000,,ASX,2582378,-0.296,-0.02,0.451,19720000,0.762,0.299,,0,,2.9,0
TSN,0.025,0.025,,,,0,0,30/1/17,0.024,0.025,0.025,0.04,0.017,48630000,,ASX,3736044,-0.001,,0.007,-1560000,,3.571,,0,,,0
TSV,0.011,0.011,,,,0,0,30/1/17,0.011,0.012,0.011,0.046,0.006,9190000,,ASX,390200,0.003,,0.056,-1940000,17.783,0.196,3.667,0,,,0
TTC,0.52,0.51,,,3/29/2016,0,0,30/1/17,0.51,0.52,0.52,0.65,0.45,120470000,,ASX,32617,0.14,,0.23,28950000,2.25,2.22,3.66,0,,,0
TTI,0.037,0.037,,,9/2/13,0,0,30/1/17,0.037,0.037,0.037,0.047,0.015,10200000,,ASX,104420,-0.081,0,0.026,1600000,0.231,1.423,,0,,,0
TTL,0.035,0.036,,,,0.002,0.05714,30/1/17,0.036,0.037,0.037,0.037,0.025,6390000,,ASX,134500,-0.01,,0.017,0,,2.059,,0,,,0
TTS,4.33,4.26,6.15,0.19,8/31/2016,-0.04,-0.0092,30/1/17,4.24,4.3,4.29,4.74,3.53,6280000000,,ASX,2107420,0.16,0.17,2.03,482360000,2.17,2.13,26.81,-54.61,25.24,23.83,0
TTW,0.06,0.05,,,,-0.01,-0.1625,30/1/17,0.05,0.05,0.05,0.07,0.02,5750000,,ASX,483727,0,,0.05,-440165,,1.17,,0,,,0
TV2,0.008,0.007,,,,-0.001,-0.125,30/1/17,0.007,0.007,0.007,0.072,0.007,8330000,,ASX,3632140,-0.014,,0.002,-7040000,287.586,4,,0,,,0
TWD,3.66,3.66,,,11/16/2016,0,0,30/1/17,3.66,3.66,3.66,4.01,2.8,93550000,,ASX,981,0.31,0.28,0.4,11040000,0.92,9.2,11.62,0,,,0
TWE,11.54,11.49,2.21,0.18,8/31/2016,0.02,0.0017,30/1/17,11.48,11.66,11.56,11.66,8.3,8520000000,,ASX,2188354,0.25,0.39,4.93,414400000,3.63,2.34,46.43,1.93,29.64,25.13,0
TWR,0.8,0.8,,,6/9/16,-0.01,-0.0125,30/1/17,0.79,0.8,0.79,1.7,0.66,133240000,,ASX,41700,-0.1,0.14,0.96,-971232,0.7,0.84,,0.49,5.64,5.27,0
TYK,0.008,0.008,,,,0,0,30/1/17,0.008,0.008,0.008,0.022,0.004,2280000,,ASX,1794934,-0.014,,0.002,-218092,6.459,4,,0,,,0
TZL,0.065,0.064,,,,-0.01,-0.15385,30/1/17,0.053,0.064,0.055,0.12,0.046,27610000,,ASX,835951,-0.015,0,0.028,-5250000,1.567,2.321,,0,,,0
UBA,19,19.17,,,,0.17,0.0089,30/1/17,19.17,19.17,19.17,19.49,15.67,,,ASX,260,,,0,,,,,0,,,
UBE,18.87,18.68,,,,-0.19,-0.0101,30/1/17,18.68,18.68,18.68,19.81,16.84,,,ASX,66,,,0,,,,,0,,,
UBI,0.32,0.32,,,,0,0,30/1/17,0.32,0.32,0.32,0.42,0.24,56390000,,ASX,770995,-0.04,-0.04,0.05,-1470000,3.3,6.67,,0,,,0
UBJ,20.75,20.59,,,,-0.16,-0.0077,30/1/17,20.59,20.59,20.59,21.13,17.53,,,ASX,22,,,0,,,,,0,,,
UBN,0.14,0.13,,,,0,-0.0345,30/1/17,0.13,0.14,0.14,0.7,0.11,36140000,,ASX,40077,-0.04,-0.01,0.19,-9320000,4.44,0.76,,0,,,0
UBW,21.55,21.5,,,,-0.16,-0.0074,30/1/17,21.39,21.5,21.39,22,18.62,,,ASX,398,,,0,,,,,0,,,
UEQ,0.014,0.014,,,,-0.001,-0.07143,30/1/17,0.013,0.014,0.013,0.019,0.003,8040000,,ASX,1984663,0.001,,0.035,-214095,,0.4,13,0,,,0
UNL,0.22,0.2,,,,-0.02,-0.0698,30/1/17,0.2,0.2,0.2,0.28,0.19,25160000000,,ASX,108000,0,,0.19,1020000,3579.09,1.16,50,0,,,0
UNS,0.054,0.054,,,,0,0,30/1/17,0.051,0.055,0.054,0.295,0.039,896022,,ASX,1449186,-6.056,-0.12,-6.237,-62070000,0.067,,,0,,,0
UNV,0.14,0.13,,,,-0.01,-0.037,30/1/17,0.13,0.13,0.13,0.23,0.12,66690000,,ASX,210000,0.02,0.05,0.14,16950000,0.71,0.94,7.65,0,2.6,2.17,0
UPD,0.47,0.48,,,,0.01,0.0213,30/1/17,0.48,0.48,0.48,0.65,0.17,2.3468E+11,,ASX,6364,,,0,0,,,,0,,,0
URF,2.02,2.02,,,6/29/2016,0,0,30/1/17,2.02,2.02,2.02,2.29,1.87,,,ASX,37096,-0.08,,0,0,,,,0,,,0
URI,3.25,2.96,,,,-0.29,-0.0892,30/1/17,2.96,2.96,2.96,7.62,1.21,39610000,,ASX,343,-3.13,,3.39,-10530000,,0.96,,0,,,0
USA,0.01,0.011,,,,0.001,0.1,30/1/17,0.011,0.011,0.011,0.023,0.006,2490000,,ASX,11500,-0.004,,0.001,-457547,92.825,10,,0,,,0
UTR,0.04,0.04,,,,-0.001,-0.025,30/1/17,0.039,0.04,0.039,0.073,0.025,,,ASX,715398,,,0,0,,,,0,,,0
VAE,53.76,53.69,,,,-0.07,-0.0013,30/1/17,53.69,53.69,53.69,54.35,45.61,,,ASX,199,,,0,,,,,0,,,
VAH,0.22,0.22,,,2/25/2008,0,0,30/1/17,0.22,0.22,0.22,0.49,0.19,891370000,,ASX,754073,-0.07,0.01,0.22,348100000,0.18,0.98,,7.21,22,22,0
VAN,0.047,0.048,,,,0.001,0.02128,30/1/17,0.048,0.05,0.048,0.077,0.013,,,ASX,200909,-0.01,,0,0,,,,0,,,0
VAR,0.019,0.019,,,,0,0,30/1/17,0.019,0.019,0.019,0.033,0.013,9860000,,ASX,200000,-0.004,,0.016,-77105,4.421,1.187,,0,,,0
VBS,1.65,1.68,,,,0.08,0.0485,30/1/17,1.68,1.73,1.73,1.73,1.2,40430000,,ASX,8792,-0.16,,0.16,-3890000,513.71,10.31,,0,,,0
VCF,50.98,51.2,,,,0.11,0.0022,30/1/17,51.08,51.2,51.09,53.33,50.35,,,ASX,2889,,,0,,,,,0,,,
VCX,2.91,2.89,,,6/29/2016,-0.04,-0.0137,30/1/17,2.84,2.9,2.87,3.6,2.7,11360000000,,ASX,7718082,0.24,0.18,2.74,867600000,8.62,1.06,11.81,5.37,15.94,15.11,0
VEC,0.003,0.003,,,,0,0,30/1/17,0.003,0.003,0.003,0.007,0.001,4050000,,ASX,2771219,-0.005,,0,-238775,,,,0,,,0
VEQ,46.95,47.32,,,,0.27,0.0058,30/1/17,47.22,47.32,47.22,50.39,42.48,,,ASX,535,,,0,,,,,0,,,
VGAD,58.4,58.41,,,,-0.4,-0.0068,30/1/17,58,58.42,58,58.42,45.65,,,ASX,7816,,,0,,,,,0,,,
VGE,56.65,57,,,,-0.09,-0.0016,30/1/17,56,57,56.56,57,45.86,,,ASX,2675,,,0,,,,,0,,,
VGS,58.9,59.01,,,,-0.33,-0.0056,30/1/17,58.46,59.02,58.57,60.78,51.89,,,ASX,43575,,,0,,,,,0,,,
VHT,0.62,0.63,,,,0.015,0.02419,30/1/17,0.57,0.635,0.635,0.867,0.305,78920000,,ASX,317472,-0.323,-0.06,0.037,-4970000,41.48,16.757,,0,,,0
VIC,0.013,0.013,,,,0,0,30/1/17,0.013,0.013,0.013,0.21,0.008,,,ASX,500000,-0.018,,0,0,,,,0,,,0
VIF,51.54,51.6,,,,-0.16,-0.0031,30/1/17,51.38,51.6,51.38,54.2,50.86,,,ASX,2387,,,0,,,,,0,,,
VIP,0.1,0.09,,,,-0.01,-0.1,30/1/17,0.09,0.09,0.09,0.26,0.05,28930000,,ASX,10000,0,,0.02,1140000,4.04,4.76,,0,,,0
VKA,0.022,0.022,,,,0,0,30/1/17,0.022,0.022,0.022,0.033,0.011,5520000,,ASX,395582,-0.003,,0.021,-753817,,1.048,,0,,,0
VLA,1.08,1.1,,,,-0.015,-0.01389,30/1/17,1.05,1.1,1.065,1.35,0.63,255490000,,ASX,65646,-0.043,-0.04,0.21,-7710000,55.658,5.143,,0,,,0
VLW,2.43,2.43,,,9/1/16,-0.03,-0.0123,30/1/17,2.4,2.43,2.4,2.55,1.96,264830000,,ASX,83475,0.3,0.32,2.15,55160000,0.69,1.13,7.97,1.24,7.5,7.06,0
VMC,0.135,0.15,,,,0,0,30/1/17,0.135,0.15,0.135,0.335,0.105,8320000,,ASX,66250,-0.016,,0.037,-1120000,68.079,3.649,,0,,,0
VMG,0.001,0.001,,,9/29/2010,0,0,30/1/17,0.001,0.001,0.001,0.006,0.001,5480000,,ASX,3000000,-0.001,-0.05,0.001,-4730000,7.555,1,,0,,,0
