"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"ADJ",0.085,,,,0,0,"2017-02-09",0.077,0.085,0.085,0.159,0.077,94630000,,"ASX",8122725,-0.008,,0.028,-4030000.0000000005,12.234,3.036,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,3.18,107880000,,0,,0,,0,,,0.03,0,2.28,0,0,0,0,0,0,0,0,,-24.22,-29.61,-24.22,-21.63,-26.76,-21.63,-24.45,-29.78,-24.45,0.75,1071.79,83.52,-37.41,-95.33,-95.59,,9.43,17.63,,
"ADN",0.012,,,,-0.001,-0.08333,"2017-02-09",0.011,0.013,0.011,0.027,0.007,3870000,,"ASX",261972,-0.012,,0.027,"-870486.00",273.045,0.444,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,0.41,4870000,,0,,0,,0,,,0.03,0,2.06,0,0,0,0,0,0,0,0,,-33.57,-24.76,-33.57,-32.72,-24.12,-32.72,-35.6,-25.29,-35.6,3.23,253.41,,-9830.55,-25702.78,-25503.75,,-49.43,-23.54,,
"ADO",0.039,,,,0,0,"2017-02-09",0.039,0.039,0.039,0.074,0.036,44220000,,"ASX",900968,-0.005,,0.01,-3400000,4.927,3.9,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,2.77,43090000,,0,,0,,0,,,0.01,0,0.95,28.69,28.69,50.11,50.11,108.51,108.51,189.53,189.53,-7.73,-29.12,-42.18,-29.12,-20.31,-33.63,-20.31,-61.58,-56.51,-61.58,-0.27,798.73,,-36.85,-44.15,-47.94,,295.74,56.41,,
"ADR",0.2,,,,0,-0.024399999999999998,"2017-02-09",0.19,0.21,0.2,0.6,0.11,33800000,,"ASX",2142765,-0.05,-0.06,0.18,-6330000,16.49,1.13,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,1.13,28030000,,0,,,,,,,0.18,0.18,19.11,0,0,0,0,0,0,0,0,,,,,,,,,,,,96.85,,,,,,,,,
"ADV",0.028,,,,0,0,"2017-02-09",0.028,0.03,0.028,0.053,0.016,,,"ASX",8280806,-0.001,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,4.26,22930000,,0,,0,,0,,,0.01,0.01,15.08,0,0,0,0,0,0,0,0,,-20.04,-148.39,-20.04,-18.51,-109.84,-18.51,-20.04,-148.39,-20.04,1.05,419.43,,-7625.87,-9141.96,-9131.07,,-5.04,-20.64,,
"ADX",0.013,,,,0,0,"2017-02-09",0.012,0.013,0.013,0.019,0.003,10090000,,"ASX",606208,-0.002,0,0.001,-1900000,1817.562,13,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,11.78,12880000,,0,,0,,0,,,0,0,4.41,0,0,0,0,0,0,0,0,,-123,,-104.75,-99.62,,-82.79,-123,,-104.75,1.85,846.15,,-247436.4,-246944.2,-189940.3,,,,,
"ADY",0.011,,,,0,0,"2017-02-09",0.011,0.011,0.011,0.015,0.007,12690000,,"ASX",10000,-0.002,,0.014,-1710000,,0.786,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,0.95,12690000,,0,,0,,0,,,0.01,0,0.08,0,0,17.48,17.48,0,0,22.2,22.2,-2.4,-14.81,-35.25,-14.81,-11.78,-33.41,-11.78,-14.81,-36.34,-14.81,0.42,610.91,,-51577.95,-48942.6,-70721.45,,-56.09,-36.07,,
"AEB",0.046,,,,0,0,"2017-02-09",0.046,0.048,0.046,0.078,0.042,15690000,,"ASX",177179,-0.01,,-0.002,-3170000,,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,,17030000,,0,,0,,0,,,0,0,0.62,0,0,94.23,94.23,,,,,-19.69,-473.51,-189.33,-473.51,-70.09,-79.01,-70.09,-473.51,-209.25,-473.51,0.4,80.6,69.66,-104.15,-111.62,-107.24,,169.8,,,
"AEE",0.042,,,,0.004,0.09523999999999999,"2017-02-09",0.04,0.046,0.046,0.046,0.013,32720000,,"ASX",9951109,-0.004,-1,0.03,-1520000,6088.322,1.4,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,1.22,26630000,,0,,0,,0,,,0.03,0,0.59,0,0,0,0,0,0,0,0,-195.88,-11.78,-17.86,-11.78,-11.25,-17.11,-11.25,-11.78,-17.86,-11.78,1.94,337.05,,-32561.51,-35971.69,-33111.61,,-48.33,-20.05,,
"AEF",89,,,"9/8/2016",-1.46,-0.016399999999999998,"2017-02-09",87.51,87.54,87.54,92.5,60,97610000,,"ASX",27,2.72,,11.71,5430000,4.31,7.6,32.21,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,2.72,7.58,99310000,32.75,1.8,1.8,3,3,3,,2.52,11.71,12.86,3.19,0,0,0,0,0,0,0,0,,24.66,19.51,24.66,17.25,13.86,17.25,25.12,20.03,25.12,0.15,0.53,85.58,22.1,20.53,13.06,21.75,7.91,9.08,19.36,6.47
"AEG",1.04,,,,0.02,0.0192,"2017-02-09",1.02,1.06,1.06,1.35,0.99,,,"ASX",55461,-0.02,,0,"0.00",,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AEI",0.38,,,,-0.04,-0.10529999999999999,"2017-02-09",0.34,0.34,0.34,0.47,0.34,52680000,,"ASX",6560,-0.01,,0.04,-2530000,42.72,10.86,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,10.87,59890000,,0,,0,,0,,,0.04,0.04,4.38,0,0,14.37,14.37,0,0,18.56,18.56,-24.14,-35.81,-110.88,-35.81,-25.77,-50.91,-25.77,-35.86,-280.62,-35.86,0.55,80.76,74.58,-168.83,-173.53,-149.91,,9.65,0.17,,
"AEV",0.12,,,,0,0,"2017-02-09",0.12,0.12,0.12,0.26,0.1,63220000,,"ASX",228040,-0.02,,0.12,-5400000,92.91,0.98,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,1.13,68490000,,0,,0,,0,,,0.12,0.05,7.83,0,0,0,0,0,0,0,0,-38.06,-18.09,-19.06,-18.09,-16.04,-18.37,-16.04,-19.73,-19.52,-19.73,0.98,215.31,,-1061.43,-1362.74,-1391.05,,-12.73,,,
"AFA",0.2,,,,0,0,"2017-02-09",0.18,0.2,0.2,0.31,0.06,120730000,,"ASX",50000,-0.03,,0.02,-6840000,107.41,8.7,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,8.85,108620000,,0,,0,,0,,,0.02,0,0.18,0,0,54.31,54.31,0,0,121.71,121.71,-8.97,-73.17,-45.14,-73.17,-47.61,-32.43,-47.61,-71.41,-42.64,-71.41,-0.26,101.19,69.26,-612.15,-1326.72,-1396.69,,-23.2,-10.69,,
"AFG",1.325,,,"9/2/2016",-0.02,-0.01509,"2017-02-09",1.3,1.33,1.305,1.55,0.905,,,"ASX",219104,0.11,0.11,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.11,3.37,291180000,12.85,0.05,0.05,0.08,0.08,0.08,,6.44,0.41,0.56,,42.42,84.1,90.66,90.66,876.85,1738.52,1873.99,1873.99,,1.63,1.6,1.86,1.28,1.34,1.28,28.2,22.93,28.2,,121.32,10.81,6.32,6.1,4.57,20.14,17.75,,20.14,
"AFI",5.82,,,,0.01,0.0017000000000000001,"2017-02-09",5.82,5.89,5.83,5.97,5.32,6630000000,,"ASX",454852,0.21,,5.01,"0.00",24.29,1.16,27.76,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.21,1.25,6630000000,27.66,0.1,0.1,0.24,0.24,0.24,,204.13,4.78,0.14,0.88,0,0,2.95,2.71,0,0,3.51,3.25,,3.62,4.44,4.15,3.56,4.36,4.06,4.26,5.31,4.89,0.62,1112.96,95.13,90.1,90.1,86.66,2.63,3.43,4.36,0.68,0.28
"AFR",0.04,,,,0.002,0.05,"2017-02-09",0.042,0.042,0.042,0.058,0.031,25480000,,"ASX",20000,-0.003,-1.15,0.031,-1420000,198.611,1.29,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,0.93,23140000,,0,,0,,0,,,0.04,0.01,20.64,0,0,0,0,0,0,0,0,-4.97,-8.46,-34.36,-8.46,-8.38,-28.59,-8.38,-8.46,-34.61,-8.46,1.29,396.3,,-1162,-1162,-1395.64,,11.07,,,
"AFY",2.72,,,,-0.06,-0.022099999999999998,"2017-02-09",2.65,2.82,2.66,3.14,1.05,,,"ASX",393655,,-0.01,0,"0.00",,,,0,,53.2,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.06,11.88,202490000,,0,,0,,0,,,0.23,0.12,29.64,0,0,0,0,0,0,0,0,,,,,,,,,,,,44.5,81.32,-195.6,-278.97,-256.81,,,,,
"AGD",0.175,,,,-0.02,-0.11429,"2017-02-09",0.155,0.17,0.155,0.23,0.12,80440000,,"ASX",73121,0.039,,0.176,5250000,1.626,0.994,3.974,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.05,0.74,90820000,3.69,0,0.01,0,,0,,,0.23,0.05,2.66,1.52,1.52,2.89,2.89,2.46,2.46,4.68,4.68,,20.84,-5.45,22.44,15.39,-4.74,16.57,24.61,-11.1,26.33,0.53,89.6,34.48,31.27,65.65,56.15,7.2,46.95,43,-12.94,8.71
"AGE",0.02,,,,0,0,"2017-02-09",0.02,0.02,0.02,0.02,0.01,7200000,,"ASX",747077,-0.03,,0.04,"-955067.00",,0.54,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,0.49,8600000,,0,,0,,0,,,0.04,0,4.06,0,0,0,0,0,0,0,0,,-55.49,-14.89,-55.49,-54.51,-14.5,-54.51,-56.01,-14.93,-56.01,1.47,263.41,,-4293.31,-41295.99,-41295.95,,-42.88,,,
"AGG",3.5,,,"5/27/2013",0.06,0.0171,"2017-02-09",3.55,3.58,3.56,5.93,2.63,1450000000,,"ASX",9780,0.27,0.86,6.45,1210000000,0.36,0.54,13.28,0.02,4.14,3.39,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AGI",1.77,8.5,0.11,"2/26/2016",-0.03,-0.0169,"2017-02-09",1.73,1.77,1.74,2.64,1.6,570230000,,"ASX",358262,0.17,0.14,0.96,88920000,2.03,1.84,10.3,0.63,12.43,10.24,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.17,1.85,587680000,10.42,0.05,0.05,0.1,0.1,0.1,,20.9,0.96,0.08,4.36,15.55,15.55,15.57,15.57,21.46,21.46,21.49,21.49,,16.28,26.74,16.28,14.2,22.52,14.2,18.68,28.72,18.68,1.13,118.76,60.14,23.74,23.74,19.51,19.23,23.85,12.84,15.59,25.25
"AGL",23,4.49,0.73,"8/24/2016",1,0.0435,"2017-02-09",23.09,24.07,24,24.07,16.51,16190000000.000002,,"ASX",2400542,-0.61,1.16,11.73,1650000000,1.39,1.96,,1.72,20.69,18.05,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.6,1.97,15760000000,,0.36,0.36,0.68,0.68,0.68,,446,11.73,0.48,1.41,21.13,23.19,21.28,26.49,38.99,42.79,39.27,48.88,1.63,-3.19,1.49,-3.19,-2.67,1.24,-2.67,-4.88,2.29,-4.88,0.48,664.8,27.26,14.81,-2.3,-3.65,,9.53,39.94,,
"AGO",0.04,0,0,"9/10/2014",0,-0.024399999999999998,"2017-02-09",0.04,0.04,0.04,0.05,0.01,359830000,,"ASX",55336054,-0.05,0,0.03,60360000,0.47,1.37,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.06,1.37,356850000,,0,,0,,0,,0,0.03,0.01,1.83,29.33,29.33,30.31,30.31,68.87,68.87,71.18,71.18,-0.28,-26.41,-24.17,-26.41,-22.58,-21.8,-22.58,-64.86,-29.79,-64.86,2.51,7335.23,1.5,5.15,-14.24,-20.24,,6.08,123.74,,
"AGR",0.085,,,,-0.001,-0.01176,"2017-02-09",0.081,0.084,0.084,0.145,0.075,30810000,,"ASX",110309,-0.016,,0.066,-2300000,529.756,1.288,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.02,1.23,37500000,,0,,0,,0,,,0.07,0.01,3.93,0,0,0.86,0.86,0,0,0.89,0.89,-80.53,-26.64,-33.82,-26.64,-25.1,-32.9,-25.1,-26.64,-33.82,-26.64,-1.49,449.87,,-4462.98,-9922.46,-9978.27,,-25.69,,,
"AGS",0.1,,,,0,0,"2017-02-09",0.1,0.1,0.1,0.2,0.02,10430000,,"ASX",305994,0.46,,0.24,-1030000,14.98,0.42,0.22,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.47,0.4,10430000,0.21,0,,0,,0,,,0.24,0.24,178.53,0,0,0,0,0,0,0,0,,193.83,9.48,193.83,182.19,8.72,182.19,194.53,9.5,194.53,1.28,52.44,,-148.64,6884.52,6884.52,,-19.43,,,
"AGY",0.03,,,,0.001,0.03333,"2017-02-09",0.03,0.032,0.031,0.046,0.004,15950000,,"ASX",908983,0,,0.002,"0.00",3913.175,15,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,203.38,23090000,,0,,0,,0,,,0,0,0.72,0,0,80.12,20.05,0,0,537.32,30.9,-2.8,-34.02,-126.15,-96.23,-23.11,-108.88,-55.28,-47.09,-165.14,-181.82,1.82,551.6,,-3733.76,-4111.68,-5174.62,,-29.69,-25.33,,
"AHF",0.155,,,,0,0,"2017-02-09",0.155,0.155,0.155,0.345,0.155,28370000,,"ASX",214916,-0.006,0,0.038,-1470000,2.881,4.079,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.02,1.06,31620000,,0,,0,,0,,,0.15,0.01,1.04,23.23,23.23,29.34,29.34,37.82,37.82,47.78,47.78,-6.08,-14.6,-18.43,-14.6,-9.57,-10.92,-9.57,-21.86,-27.89,-21.86,,128.48,,-2.26,-34.48,-37.62,,297.9,18.87,,
"AHG",3.95,,,"3/17/2016",-0.01,-0.0025,"2017-02-09",3.9,3.97,3.94,5,3.52,1210000000,,"ASX",1230334,0.29,0.31,2.27,221520000,0.22,1.74,13.4,4.26,13.13,11.94,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.29,1.72,1290000000,13.27,0.13,0.13,0.22,0.22,0.22,,68.97,2.27,0.35,1.19,15.18,15.25,49.85,49.93,47.89,48.12,157.3,157.52,4.58,9.49,9.85,9.49,4.67,4.63,4.67,13.18,12.97,13.18,1.16,230.6,25.96,3.86,3.09,1.72,23.61,11.01,15.01,16.75,7
"AHK",0.19,,,,-0.02,-0.08109999999999999,"2017-02-09",0.17,0.17,0.17,0.39,0.07,8260000,,"ASX",45110,-0.02,,0,"-405997.00",,61.67,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.02,49.03,7860000,,0,,0,,0,,,0,0,0.29,47.5,47.5,47.5,47.5,552.32,552.32,552.32,552.32,-8.58,-89.63,-70.55,-89.63,-56.89,-65.17,-56.89,-274.24,-77.07,-274.24,0.82,24.42,,-44916.5,-70072.16,-75310.31,,-51.59,,,
"AHX",1.15,,,,0,0,"2017-02-09",1.1,1.15,1.15,1.88,1.05,113250000,,"ASX",24793,0,0.06,0.46,4150000.0000000005,2.09,2.48,1150,0,19.17,14.38,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.08,2.33,110280000,,,,,,0,,,0.46,0.02,1.32,15.19,15.19,20.51,20.51,25.99,25.99,35.07,35.07,8.02,,,0.32,,,0.24,,,0.22,,17.69,46.82,7.67,2.79,0.17,,,,,
"AHY",1.44,,,"3/1/2016",-0.005,-0.0034699999999999996,"2017-02-09",1.435,1.465,1.435,2.33,1.235,803800000,,"ASX",1109223,0.117,0.11,0.556,134650000,1.324,2.59,12.265,-13,13.045,11.958,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.13,2.45,781570000,11.34,0.04,0.04,0.1,0.08,0.1,,56.73,0.59,0.06,1.93,38.28,40.74,38.28,40.74,88.44,102.63,88.44,102.63,11.65,10.3,,11.41,8.83,,9.8,19.83,,20.98,,326.03,41.9,22.67,17.39,11.17,,,,,
"AHZ",0.33,,,,0,0,"2017-02-09",0.32,0.33,0.33,0.66,0.28,64760000.00000001,,"ASX",289839,-0.13,-0.05,0.11,-27810000,4.58,3.11,,14.57,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.13,3.17,85360000,,0,,0,,0,,,0.11,0.04,4.53,0,0,0,0,0,0,0,0,,-86.8,-63.49,-86.8,-73.87,-55.58,-73.87,-84.3,-60.29,-84.3,1.11,239.67,36.2,-162.5,-177.59,-177.59,,15.88,56.07,,
"AIA",6.74,,,"9/28/2016",-0.11,-0.0163,"2017-02-09",6.58,6.68,6.63,7.59,5.1,7890000000,,"ASX",44311,0.16,0.19,2.38,312270000,19.43,2.84,41.18,3.34,34.89,31.57,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AIK",0.185,,,"5/4/2007",0,0,"2017-02-09",0.185,0.185,0.185,0.19,0.096,,,"ASX",43135,0.03,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.03,1.09,174930000,6.77,0,,0,,0,,,0.16,0.01,1.04,0,0,0,0,0,0,0,0,,19.5,17.97,19.5,18.85,17.56,18.85,19.53,19.03,19.53,0.8,684.48,,88.79,87.61,87.19,6.44,107.66,-29.23,-17.69,-9.2
"AIR",0.074,,,"11/14/2011",0,0,"2017-02-09",0.074,0.074,0.074,0.125,0.04,2300000,,"ASX",47214,-0.034,,0.191,-1270000,0.329,0.387,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,0.39,4600000,,0,,0,,0,,,0.19,0.02,11.79,30.91,30.91,30.91,30.91,49.24,49.24,49.24,49.24,-9.51,-11.78,-14.21,-11.78,-11.15,-12.21,-11.15,-16.54,-15.75,-16.54,0.29,35.44,25.99,-17.79,-20.57,-15.42,,-33.87,5.92,,
"AIS",0.047,,,,0.001,0.02128,"2017-02-09",0.048,0.048,0.048,0.07,0.025,6730000,,"ASX",39999,0.171,,0.011,23640000,0.034,4.273,0.281,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,4.49,7010000,,0,,0,,0,,,0.24,0.12,1.14,50.12,50.12,56.64,56.64,253.11,253.11,286.03,286.03,-0.77,37.85,-50.26,37.85,12.89,-21.6,12.89,,-149.8,,1.91,65.66,-1.23,12.28,16.47,11.56,,9.16,,,
"AIZ",2,,,"9/8/2016",-0.01,-0.005,"2017-02-09",1.97,2.01,1.99,2.75,1.61,2230000000,,"ASX",133588,0.3,0.29,1.37,844230000,0.59,1.46,6.7,1.21,6.86,7.96,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
