"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"ADJ",0.09,,,,-0.01,-0.0588,"2017-02-10",0.08,0.09,0.08,0.16,0.08,89070000,,"ASX",1649074,-0.01,,0.03,-4030000.0000000005,12.23,3.04,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,3.18,107880000,,0,,0,,0,,,0.03,0,2.28,0,0,0,0,0,0,0,0,,-24.22,-29.61,-24.22,-21.63,-26.76,-21.63,-24.45,-29.78,-24.45,0.75,1071.79,83.52,-37.41,-95.33,-95.59,,9.43,17.63,,
"ADN",0.011,,,,0,0,"2017-02-10",0.011,0.011,0.011,0.027,0.007,3870000,,"ASX",138541,-0.012,,0.027,"-870486.00",250.291,0.407,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,0.41,4870000,,0,,0,,0,,,0.03,0,2.06,0,0,0,0,0,0,0,0,,-33.57,-24.76,-33.57,-32.72,-24.12,-32.72,-35.6,-25.29,-35.6,3.23,253.41,,-9830.55,-25702.78,-25503.75,,-49.43,-23.54,,
"ADO",0.039,,,,0.006,0.15385,"2017-02-10",0.039,0.045,0.045,0.074,0.036,51030000,,"ASX",5987315,-0.005,,0.01,-3400000,4.927,3.9,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,2.77,43090000,,0,,0,,0,,,0.01,0,0.95,28.69,28.69,50.11,50.11,108.51,108.51,189.53,189.53,-7.73,-29.12,-42.18,-29.12,-20.31,-33.63,-20.31,-61.58,-56.51,-61.58,-0.27,798.73,,-36.85,-44.15,-47.94,,295.74,56.41,,
"ADR",0.2,,,,0,0,"2017-02-10",0.2,0.2,0.2,0.6,0.11,33800000,,"ASX",123100,-0.05,-0.06,0.18,-6330000,16.09,1.1,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,1.13,28030000,,0,,,,,,,0.18,0.18,19.11,0,0,0,0,0,0,0,0,,,,,,,,,,,,96.85,,,,,,,,,
"ADV",0.028,,,,0,0,"2017-02-10",0.028,0.029,0.028,0.053,0.016,,,"ASX",561658,-0.001,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,4.26,22930000,,0,,0,,0,,,0.01,0.01,15.08,0,0,0,0,0,0,0,0,,-20.04,-148.39,-20.04,-18.51,-109.84,-18.51,-20.04,-148.39,-20.04,1.05,419.43,,-7625.87,-9141.96,-9131.07,,-5.04,-20.64,,
"ADY",0.011,,,,0,0,"2017-02-10",0.011,0.011,0.011,0.015,0.007,12690000,,"ASX",16667,-0.002,,0.014,-1710000,,0.786,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,0.95,12690000,,0,,0,,0,,,0.01,0,0.08,0,0,17.48,17.48,0,0,22.2,22.2,-2.4,-14.81,-35.25,-14.81,-11.78,-33.41,-11.78,-14.81,-36.34,-14.81,0.42,610.91,,-51577.95,-48942.6,-70721.45,,-56.09,-36.07,,
"AEB",0.046,,,,0.002,0.04348,"2017-02-10",0.046,0.048,0.048,0.078,0.042,16370000.000000002,,"ASX",123877,-0.01,,-0.002,-3170000,,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,,17030000,,0,,0,,0,,,0,0,0.62,0,0,94.23,94.23,,,,,-19.69,-473.51,-189.33,-473.51,-70.09,-79.01,-70.09,-473.51,-209.25,-473.51,0.4,80.6,69.66,-104.15,-111.62,-107.24,,169.8,,,
"AEE",0.046,,,,-0.002,-0.04348,"2017-02-10",0.042,0.045,0.044,0.045,0.013,31300000,,"ASX",6577116,-0.004,-1,0.03,-1520000,6668.162,1.533,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,1.22,26630000,,0,,0,,0,,,0.03,0,0.59,0,0,0,0,0,0,0,0,-195.88,-11.78,-17.86,-11.78,-11.25,-17.11,-11.25,-11.78,-17.86,-11.78,1.94,337.05,,-32561.51,-35971.69,-33111.61,,-48.33,-20.05,,
"AEF",87.54,,,"9/8/2016",0.96,0.011000000000000001,"2017-02-10",88.5,89,88.5,92.5,60,98680000,,"ASX",45,2.72,,11.71,5430000,4.24,7.47,32.56,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,2.72,7.58,99310000,32.75,1.8,1.8,3,3,3,,2.52,11.71,12.86,3.19,0,0,0,0,0,0,0,0,,24.66,19.51,24.66,17.25,13.86,17.25,25.12,20.03,25.12,0.15,0.53,85.58,22.1,20.53,13.06,21.75,7.91,9.08,19.36,6.47
"AEG",1.06,,,,-0.01,-0.009399999999999999,"2017-02-10",1.05,1.05,1.05,1.35,0.99,,,"ASX",4942,-0.02,,0,"0.00",,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AEI",0.34,,,,0,0,"2017-02-10",0.34,0.38,0.34,0.47,0.34,52680000,,"ASX",57579,-0.01,,0.04,-2530000,38.22,9.71,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,10.87,59890000,,0,,0,,0,,,0.04,0.04,4.38,0,0,14.37,14.37,0,0,18.56,18.56,-24.14,-35.81,-110.88,-35.81,-25.77,-50.91,-25.77,-35.86,-280.62,-35.86,0.55,80.76,74.58,-168.83,-173.53,-149.91,,9.65,0.17,,
"AEV",0.12,,,,0.01,0.0833,"2017-02-10",0.12,0.13,0.13,0.26,0.1,68490000,,"ASX",491013,-0.02,,0.12,-5400000,92.91,0.98,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.03,1.13,68490000,,0,,0,,0,,,0.12,0.05,7.83,0,0,0,0,0,0,0,0,-38.06,-18.09,-19.06,-18.09,-16.04,-18.37,-16.04,-19.73,-19.52,-19.73,0.98,215.31,,-1061.43,-1362.74,-1391.05,,-12.73,,,
"AFG",1.3,,,"9/2/2016",0,-0.0038,"2017-02-10",1.29,1.33,1.3,1.55,0.9,,,"ASX",243559,0.11,0.11,0,"0.00",,,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.11,3.37,291180000,12.85,0.05,0.05,0.08,0.08,0.08,,6.44,0.41,0.56,,42.42,84.1,90.66,90.66,876.85,1738.52,1873.99,1873.99,,1.63,1.6,1.86,1.28,1.34,1.28,28.2,22.93,28.2,,121.32,10.81,6.32,6.1,4.57,20.14,17.75,,20.14,
"AFI",5.83,,,,0.01,0.0017000000000000001,"2017-02-10",5.83,5.87,5.84,5.97,5.38,6640000000,,"ASX",212410,0.21,,5.01,"0.00",24.33,1.16,27.81,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.21,1.25,6630000000,27.66,0.1,0.1,0.24,0.24,0.24,,204.13,4.78,0.14,0.88,0,0,2.95,2.71,0,0,3.51,3.25,,3.62,4.44,4.15,3.56,4.36,4.06,4.26,5.31,4.89,0.62,1112.96,95.13,90.1,90.1,86.66,2.63,3.43,4.36,0.68,0.28
"AFP",2.55,,,,0,0,"2017-02-10",2.55,2.55,2.55,3.05,2.5,70130000,,"ASX",5880,-2.83,,0.48,-9530000,1.5,5.33,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.18,9.09,261740000,,0,,0,,0,,1.65,0.29,0.29,4.46,35.47,40.96,35.47,40.96,82.04,122.07,82.04,122.07,-2.51,-52.06,,-35.78,-37.88,,-26.93,-162.64,,-87.71,,23,37.3,-20.32,-21.56,-27.86,,,,,
"AFY",2.66,,,,0.09,0.0338,"2017-02-10",2.69,2.81,2.75,3.14,1.05,,,"ASX",144672,,-0.01,0,"0.00",,,,0,,55,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.06,11.88,202490000,,0,,0,,0,,,0.23,0.12,29.64,0,0,0,0,0,0,0,0,,,,,,,,,,,,44.5,81.32,-195.6,-278.97,-256.81,,,,,
"AGE",0.02,,,,0.001,0.05,"2017-02-10",0.02,0.023,0.021,0.024,0.008,7560000,,"ASX",10563796,-0.028,,0.037,"-955067.00",,0.541,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.03,0.49,8600000,,0,,0,,0,,,0.04,0,4.06,0,0,0,0,0,0,0,0,,-55.49,-14.89,-55.49,-54.51,-14.5,-54.51,-56.01,-14.93,-56.01,1.47,263.41,,-4293.31,-41295.99,-41295.95,,-42.88,,,
"AGG",3.56,,,"5/27/2013",-0.14,-0.0393,"2017-02-10",3.42,3.46,3.42,5.93,2.63,1400000000,,"ASX",3796,0.27,0.86,6.45,1210000000,0.37,0.55,12.76,0.02,3.98,3.26,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AGI",1.74,8.5,0.11,"2/26/2016",0.055,0.03161,"2017-02-10",1.75,1.81,1.795,2.64,1.6,588250000,,"ASX",153238,0.169,0.14,0.964,88920000,1.997,1.805,10.621,0.63,12.821,10.559,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.17,1.85,587680000,10.42,0.05,0.05,0.1,0.1,0.1,,20.9,0.96,0.08,4.36,15.55,15.55,15.57,15.57,21.46,21.46,21.49,21.49,,16.28,26.74,16.28,14.2,22.52,14.2,18.68,28.72,18.68,1.13,118.76,60.14,23.74,23.74,19.51,19.23,23.85,12.84,15.59,25.25
"AGL",24,4.49,0.73,"8/24/2016",0.68,0.028300000000000002,"2017-02-10",23.6,24.82,24.68,24.82,16.51,16649999999.999998,,"ASX",2995065,-0.61,1.16,11.73,1650000000,1.45,2.05,,1.72,21.28,18.56,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.6,1.97,15760000000,,0.36,0.36,0.68,0.68,0.68,,446,11.73,0.48,1.41,21.13,23.19,21.28,26.49,38.99,42.79,39.27,48.88,1.63,-3.19,1.49,-3.19,-2.67,1.24,-2.67,-4.88,2.29,-4.88,0.48,664.8,27.26,14.81,-2.3,-3.65,,9.53,39.94,,
"AGO",0.04,0,0,"9/10/2014",0.002,0.05,"2017-02-10",0.041,0.043,0.042,0.05,0.008,377820000,,"ASX",91061920,-0.045,0,0.03,60360000,0.458,1.333,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.06,1.37,356850000,,0,,0,,0,,0,0.03,0.01,1.83,29.33,29.33,30.31,30.31,68.87,68.87,71.18,71.18,-0.28,-26.41,-24.17,-26.41,-22.58,-21.8,-22.58,-64.86,-29.79,-64.86,2.51,7335.23,1.5,5.15,-14.24,-20.24,,6.08,123.74,,
"AGS",0.1,,,,-0.007,-0.07,"2017-02-10",0.093,0.095,0.093,0.196,0.022,9700000,,"ASX",64750,0.464,,0.238,-1030000,14.983,0.42,0.2,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.47,0.4,10430000,0.21,0,,0,,0,,,0.24,0.24,178.53,0,0,0,0,0,0,0,0,,193.83,9.48,193.83,182.19,8.72,182.19,194.53,9.5,194.53,1.28,52.44,,-148.64,6884.52,6884.52,,-19.43,,,
"AGY",0.03,,,,0,-0.0323,"2017-02-10",0.03,0.03,0.03,0.05,0,15430000,,"ASX",469665,0,,0,"0.00",4043.61,15.5,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,203.38,23090000,,0,,0,,0,,,0,0,0.72,0,0,80.12,20.05,0,0,537.32,30.9,-2.8,-34.02,-126.15,-96.23,-23.11,-108.88,-55.28,-47.09,-165.14,-181.82,1.82,551.6,,-3733.76,-4111.68,-5174.62,,-29.69,-25.33,,
"AHF",0.155,,,,0,0,"2017-02-10",0.155,0.16,0.155,0.345,0.155,28370000,,"ASX",608895,-0.006,0,0.038,-1470000,2.881,4.079,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.02,1.06,31620000,,0,,0,,0,,,0.15,0.01,1.04,23.23,23.23,29.34,29.34,37.82,37.82,47.78,47.78,-6.08,-14.6,-18.43,-14.6,-9.57,-10.92,-9.57,-21.86,-27.89,-21.86,,128.48,,-2.26,-34.48,-37.62,,297.9,18.87,,
"AHG",3.94,,,"3/17/2016",0.04,0.0102,"2017-02-10",3.92,3.99,3.98,5,3.52,1220000000,,"ASX",1049439,0.29,0.3,2.27,221520000,0.21,1.74,13.54,4.26,13.27,12.06,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.29,1.72,1290000000,13.27,0.13,0.13,0.22,0.22,0.22,,68.97,2.27,0.35,1.19,15.18,15.25,49.85,49.93,47.89,48.12,157.3,157.52,4.58,9.49,9.85,9.49,4.67,4.63,4.67,13.18,12.97,13.18,1.16,230.6,25.96,3.86,3.09,1.72,23.61,11.01,15.01,16.75,7
"AHL",0.07,,,,0.002,0.02857,"2017-02-10",0.072,0.072,0.072,0.525,0.051,11530000,,"ASX",10000,-0.095,-0.01,0.026,-13920000,2.115,2.692,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.13,2.4,11190000,,0,,0,,0,,,0.03,0.04,3.96,0,0,0,0,0,0,0,0,-267.86,-1268.85,-1098.22,-1268.85,-478.09,-202.3,-478.09,-1307.04,-1476.58,-1307.04,1.2,81.13,39.99,-154.41,-274.28,-274.28,,9.09,21.65,,
"AHQ",0.03,,,,0.003,0.1,"2017-02-10",0.033,0.033,0.033,0.175,0.008,1170000,,"ASX",50000,-0.092,,-0.011,"-238293.00",15.601,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.09,,5760000,,0,,0,,0,,,-0.01,0.04,0.69,0,0,118.79,118.79,,,,,,-261.54,-41.21,-261.54,-96.7,-27.47,-96.7,-261.54,-50.1,-261.54,1.67,160.22,,-381.68,-4853.33,-4802.16,,,,,
"AHX",1.15,,,,0,0,"2017-02-10",1.15,1.15,1.15,1.88,1.05,113250000,,"ASX",6296,0,0.06,0.46,4150000.0000000005,2.09,2.48,1150,0,19.17,14.38,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.08,2.33,110280000,,,,,,0,,,0.46,0.02,1.32,15.19,15.19,20.51,20.51,25.99,25.99,35.07,35.07,8.02,,,0.32,,,0.24,,,0.22,,17.69,46.82,7.67,2.79,0.17,,,,,
"AHY",1.435,,,"3/1/2016",0,0,"2017-02-10",1.42,1.465,1.435,2.33,1.235,803800000,,"ASX",1000779,0.117,0.11,0.556,134650000,1.32,2.581,12.265,-13,13.045,11.958,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.13,2.45,781570000,11.34,0.04,0.04,0.1,0.08,0.1,,56.73,0.59,0.06,1.93,38.28,40.74,38.28,40.74,88.44,102.63,88.44,102.63,11.65,10.3,,11.41,8.83,,9.8,19.83,,20.98,,326.03,41.9,22.67,17.39,11.17,,,,,
"AHZ",0.33,,,,-0.005,-0.015149999999999999,"2017-02-10",0.325,0.335,0.325,0.66,0.28,63780000,,"ASX",166348,-0.126,-0.05,0.106,-27810000,4.577,3.113,,14.57,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.13,3.17,85360000,,0,,0,,0,,,0.11,0.04,4.53,0,0,0,0,0,0,0,0,,-86.8,-63.49,-86.8,-73.87,-55.58,-73.87,-84.3,-60.29,-84.3,1.11,239.67,36.2,-162.5,-177.59,-177.59,,15.88,56.07,,
"AIA",6.63,,,"9/28/2016",-0.12,-0.0181,"2017-02-10",6.41,6.7,6.51,7.59,5.1,7750000000,,"ASX",41110,0.16,0.19,2.38,312270000,19.11,2.79,40.43,3.34,34.26,31,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AIK",0.185,,,"5/4/2007",0,0,"2017-02-10",0.18,0.185,0.185,0.19,0.096,,,"ASX",512194,0.03,,0,"0.00",,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.03,1.09,174930000,6.77,0,,0,,0,,,0.16,0.01,1.04,0,0,0,0,0,0,0,0,,19.5,17.97,19.5,18.85,17.56,18.85,19.53,19.03,19.53,0.8,684.48,,88.79,87.61,87.19,6.44,107.66,-29.23,-17.69,-9.2
"AIS",0.05,,,,0,0.0417,"2017-02-10",0.05,0.05,0.05,0.07,0.03,7010000,,"ASX",244920,0.17,,0.01,23640000,0.03,4.36,0.29,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,4.49,7010000,,0,,0,,0,,,0.24,0.12,1.14,50.12,50.12,56.64,56.64,253.11,253.11,286.03,286.03,-0.77,37.85,-50.26,37.85,12.89,-21.6,12.89,,-149.8,,1.91,65.66,-1.23,12.28,16.47,11.56,,9.16,,,
"AIZ",1.99,,,"9/8/2016",0,0,"2017-02-10",1.97,2,1.99,2.75,1.61,2230000000,,"ASX",261683,0.3,0.29,1.37,844230000,0.59,1.45,6.7,1.21,6.86,7.96,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AJA",6.4,0,0,"6/29/2016",0,0,"2017-02-10",6.37,6.46,6.4,7.47,5.22,,,"ASX",45232,2.16,0.59,0,"0.00",,,,12.06,10.85,10,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,2.18,0.77,388180000,2.94,0.18,0.21,0.36,0.39,0.36,,20.62,8.3,0.82,6.82,0,0,0,0,0,0,0,0,,29.46,10.38,29.46,28.73,8.22,28.73,29.48,16.04,29.48,0.32,51.9,,84.32,84.28,737.56,,-30.69,-10.08,,3.05
"AJD",1.54,,,"9/29/2016",0,0.0032,"2017-02-10",1.54,1.56,1.55,1.67,1.25,178250000,,"ASX",37418,0.28,0.11,1.42,"0.00",13.34,1.08,5.64,9.01,14.09,14.09,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.28,1.09,178250000,5.63,0,0.02,0,0.1,0,,10.75,1.43,0.05,1.67,12.88,12.88,12.88,12.88,15.16,15.16,15.16,15.16,26.64,17.7,,17.7,17.36,,17.36,20.63,,20.63,0.29,102.41,,96.7,96.7,93.07,,,,,
"AJL",0.365,,,"9/1/2009",0,0,"2017-02-10",0.365,0.365,0.365,0.6,0.145,139110000,,"ASX",2500,-0.067,0.1,0.228,15050000,1.109,1.601,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.07,1.73,146440000,,,,,,0,,,0.23,0.06,0.93,30.98,30.98,46.14,46.14,81.79,81.79,121.82,121.82,0.02,-11.59,-44.91,-11.59,-8.46,-25.07,-8.46,-23.44,-69.86,-23.44,0.13,320.55,12.41,12.02,0.14,-15.53,,-21.96,-3.06,,
"AJM",0.175,,,"11/25/2002",0,0,"2017-02-10",0.175,0.185,0.175,0.282,0.052,213930000,,"ASX",1215533,-0.035,-0.01,0.017,-7000000,158.467,10.294,,0,,17.5,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.03,9.77,210570000,,0,,0,,0,,,0.02,0.02,8.23,0,0,0,0,0,0,0,0,-15.04,-76.44,-18.8,-76.44,-70.76,-16.84,-70.76,-134.96,-26.12,-134.96,0.57,1021.06,-56.44,-807.04,-2284.44,-2342.07,,-29.86,-8.56,,
