"symbol","previousClose","open","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio"
"SRG",1.47,1.47,,,"9/15/2016",0,0,"2017-02-02",1.43,1.47,1.47,1.88,0.69,92550000,,"ASX",108101,0.1,0.16,1.28,15040000,0.52,1.14,15,0,9.19,10.5,"0.00"
"SRH",0.1,0.1,,,"10/29/2008",0,-0.047599999999999996,"2017-02-02",0.1,0.1,0.1,0.17,0.1,3640000,,"ASX",78100,0,,0.18,"520179.00",0.23,0.58,,0,,,"0.00"
"SRI",0.017,0.017,,,,0.001,0.05882,"2017-02-02",0.017,0.018,0.018,0.033,0.014,12690000,,"ASX",1896497,-0.007,,0.003,-4580000,144.444,5.667,,0,,,"0.000"
"SRK",0.06,0.06,,,,0,-0.07690000000000001,"2017-02-02",0.06,0.06,0.06,0.08,0.04,8720000,,"ASX",104346,0,,0.05,-1180000,,1.35,,0,,,"0.00"
"SRN",0.002,0.002,,,,0,0,"2017-02-02",0.002,0.002,0.002,0.002,0.002,3310000,,"ASX",500000,0,,0,"-327423.00",4948.738,,,0,,,"0.000"
"SRO",0.009,0.009,,,,-0.001,-0.11111,"2017-02-02",0.008,0.009,0.008,0.045,0.008,2490000,,"ASX",382170,-0.027,,0.007,-3720000,7.768,1.286,,0,,,"0.000"
"SRS",0.025,0.025,,,"9/15/2008",0,0,"2017-02-02",0.025,0.025,0.025,0.038,0.023,16629999.999999998,,"ASX",51221,0.008,,-0.173,7630000,0.042,,3.125,0,,,"0.000"
"SRV",6.35,6.3,,,"9/6/2016",-0.01,-0.0016,"2017-02-02",6.29,6.35,6.34,8.3,6.29,624060000,,"ASX",383545,0.4,0.43,2.65,65560000,1.94,2.39,15.69,2.93,14.74,12.43,"0.00"
"SRX",14.22,14.25,2.77,0.31,"9/27/2016",0.07,0.0049,"2017-02-02",14.2,14.49,14.29,39.19,12.2,823690000,,"ASX",389840,0.92,0.84,3.38,71030000,3.53,4.21,15.5,2.82,17.01,13.48,"0.00"
"SRY",0.046,0.047,,,,0.001,0.02174,"2017-02-02",0.047,0.047,0.047,0.081,0.032,7030000,,"ASX",9900,0.01,0.01,0.054,2190000,0.257,0.852,4.7,0,4.7,4.7,"0.000"
"SSG",0.74,0.74,,,,0.01,0.0204,"2017-02-02",0.73,0.75,0.75,1.23,0.69,93820000,,"ASX",25900,0.05,0.07,0.42,11940000,0.86,1.77,16.3,0,10.71,9.38,"0.00"
"SSM",1.14,1.12,,,"9/14/2016",0.01,0.0131,"2017-02-02",1.11,1.16,1.16,1.28,0.48,417150000,,"ASX",282257,0.05,0.07,0.51,32110000,0.94,2.22,22.75,0,16.57,14.5,"0.00"
"ST1",0.035,0.036,,,,-0.002,-0.05714,"2017-02-02",0.033,0.036,0.033,0.039,0.018,27590000,,"ASX",1194250,-0.004,,0.004,"12876.00",3.309,8.75,,0,,,"0.000"
"STL",0.037,0.038,,,,0,0,"2017-02-02",0.037,0.038,0.037,0.046,0.028,21720000,,"ASX",575000,-0.004,,0.025,-2320000,5.934,1.48,,0,,,"0.000"
"STO",3.99,4.01,0,0,"2/24/2016",-0.04,-0.01,"2017-02-02",3.91,4.01,3.95,5.07,2.69,7010000000,,"ASX",6220662,-2.04,0.02,3.59,-658220000,3.02,1.11,,6.74,197.5,28.21,"0.00"
"STW",52.78,52.98,,,,-0.05,-0.0009,"2017-02-02",52.6,53,52.73,53,43.89,,,"ASX",54425,-1.99,,0,,,,,0,,,
"STX",0.086,0.087,,,,0.001,0.01163,"2017-02-02",0.087,0.088,0.087,0.144,0.073,78330000,,"ASX",399428,0.005,0,0.046,6190000,51.896,1.87,17.4,0,,8.7,"0.000"
"SUL",9.67,9.69,,,"9/5/2016",-0.02,-0.0021,"2017-02-02",9.61,9.7,9.65,11.19,7.98,1900000000,,"ASX",405995,0.32,0.66,3.73,179300000,0.79,2.59,30.54,1,14.62,12.87,"0.00"
"SUM",0.021,0.022,,,,0,0,"2017-02-02",0.021,0.022,0.021,0.073,0.02,14930000,,"ASX",161400,-0.077,0.8,-0.016,-3360000,1.035,,,0,,,"0.000"
"SUN",13.18,13.24,,,"8/12/2016",0.02,0.0015,"2017-02-02",13.15,13.35,13.2,13.95,10.11,16780000000.000002,,"ASX",5773844,0.8,0.96,10.67,3240000000,1.09,1.24,16.54,2.46,13.75,13.33,"0.00"
"SUNPC",103,,,,,0.01,0.0001,"2017-02-02",103,103.39,103.01,105.1,99.73,,,"ASX",3816,0.8,,0,,,,,0,,,
"SVH",0.23,0.23,,,,0,0,"2017-02-02",0.22,0.23,0.23,0.41,0.14,7360000,,"ASX",46875,-0.04,-0.01,0.72,"933000.00",0.45,0.32,,0,,23,"0.00"
"SVL",0.17,0.17,,,,0,0.030299999999999997,"2017-02-02",0.17,0.17,0.17,0.31,0.1,57880000,,"ASX",1656754,-0.12,,0.13,-4920000,,1.31,,0,,,"0.00"
"SVW",7.44,7.35,,,"9/14/2016",0.09,0.0121,"2017-02-02",7.35,7.6,7.53,9.34,4.03,2120000000,,"ASX",317982,0.6,0.55,7.93,344200000,0.69,0.94,12.55,-4.53,13.69,13.21,"0.00"
"SVWPA",72.85,,,,,0,0,"2017-02-02",72.42,72.85,72.85,75,50,,,"ASX",1572,0.6,,0,,,,,0,,,
"SVY",0.16,0.16,,,,0,-0.0323,"2017-02-02",0.15,0.16,0.15,0.25,0.09,14360000,,"ASX",48537,-0.03,-0.02,0.05,-2990000,376.57,3.3,,0,,,"0.00"
"SW1",0.22,0.225,,,,0.005,0.02273,"2017-02-02",0.22,0.225,0.225,0.28,0.14,18190000,,"ASX",169640,-0.223,,0.066,-1710000,10.284,3.333,,0,,,"0.000"
"SWJ",0.016,0.016,,,,0,0,"2017-02-02",0.016,0.016,0.016,0.019,0.008,30060000,,"ASX",1512500,-0.004,,0.002,-3510000,,8,,0,,,"0.000"
"SWK",0.325,0.325,,,"3/6/2015",0,0,"2017-02-02",0.305,0.33,0.325,0.33,0.11,70020000,,"ASX",559017,-0.012,0.01,0.407,14460000,0.563,0.799,,0,,,"0.000"
"SWL",0.88,0.88,,,"3/17/2016",0.015,0.01705,"2017-02-02",0.88,0.91,0.895,0.93,0.61,78740000,,"ASX",113705,0.014,0.09,0.727,5960000,0.215,1.21,63.929,2.69,9.944,7.458,"0.000"
"SWM",0.83,0.82,15.19,0.09,"3/17/2016",-0.005,-0.00602,"2017-02-02",0.815,0.835,0.825,1.225,0.665,1240000000,,"ASX",1795247,0.122,0.1,0.831,365170000,0.726,0.999,6.762,-1.27,8.25,8.25,"0.000"
"SXE",0.55,0.56,,,"9/16/2016",0,0,"2017-02-02",0.55,0.56,0.55,0.65,0.34,87680000,,"ASX",40803,0.03,0.02,0.55,12230000,0.42,1,17.74,0,,,"0.00"
"SXL",1.485,1.49,0,0,"9/1/2016",-0.02,-0.01347,"2017-02-02",1.45,1.495,1.465,1.69,1.01,1130000000,,"ASX",1845493,0.101,0.12,1.275,167440000,1.777,1.165,14.505,1.99,12.208,12.208,"0.000"
"SXY",0.3,0.3,,,,0,0,"2017-02-02",0.3,0.31,0.3,0.34,0.14,345810000,,"ASX",4393032,-0.03,0,0.32,24950000,4.99,0.93,,0,,30,"0.00"
"SYA",0.031,0.03,,,,0,0,"2017-02-02",0.03,0.031,0.031,0.072,0.012,16660000,,"ASX",270803,-0.005,,0.002,-2470000,389.466,15.5,,0,,,"0.000"
"SYD",5.91,5.88,,,"6/29/2016",-0.04,-0.0068000000000000005,"2017-02-02",5.8,5.91,5.87,7.62,5.8,13090000000,,"ASX",13131311,0.14,0.15,0.5,1050000000,10.17,11.84,42.54,3.6,39.13,34.53,"0.00"
"SYR",3.03,3.04,,,,0.11,0.0363,"2017-02-02",3.04,3.19,3.14,6.72,2.62,828200000,,"ASX",1467588,-0.03,-0.05,1.62,-15620000,994.01,1.87,,0,,,"0.00"
"SYT",0.03,0.03,,,,0,0,"2017-02-02",0.03,0.03,0.03,0.06,0.01,,,"ASX",6968859,,,0,"0.00",,,,0,,,"0.00"
"T3D",0.014,0.013,,,,0,0,"2017-02-02",0.012,0.014,0.014,0.04,0.01,"412300.00",,"ASX",778950,,,0.013,"-936281.00",8.18,1.077,,0,,,"0.000"
"TAH",4.75,4.65,7.32,0.26,"8/10/2016",-0.25,-0.0526,"2017-02-02",4.48,4.67,4.5,5.3,3.87,3720000000,,"ASX",8702815,0.2,0.24,2.04,429200000,1.79,2.33,22.17,2.39,18.75,17.31,"0.00"
"TAM",0.065,0.065,,,,0,0,"2017-02-02",0.065,0.065,0.065,0.105,0.036,76380000,,"ASX",10000,0.011,0,0.018,-4670000,1958.495,3.611,5.909,0,,,"0.000"
"TAP",0.09,0.09,,,,0,-0.011000000000000001,"2017-02-02",0.09,0.09,0.09,0.11,0.05,28390000,,"ASX",320406,-0.15,-0.01,0.16,58630000,0.38,0.56,,0,,,"0.00"
"TAR",0.04,0.04,,,,0.001,0.025,"2017-02-02",0.04,0.041,0.041,0.081,0.024,3210000,,"ASX",597777,-0.022,,0.127,"-364407.00",20.01,0.315,,0,,,"0.000"
"TAS",0.25,0.25,,,,0.005,0.02,"2017-02-02",0.25,0.265,0.255,0.265,0.046,96770000,,"ASX",691517,-0.006,,0.065,-4210000,77.546,3.846,,0,,,"0.000"
"TAW",0.115,0.115,,,,0,0,"2017-02-02",0.11,0.12,0.115,0.17,0.001,16970000,,"ASX",1092821,-0.122,,0.007,-1360000,664.345,16.429,,0,,,"0.000"
"TBH",0.21,0.23,,,,0.03,0.1429,"2017-02-02",0.23,0.25,0.24,0.28,0.1,23130000,,"ASX",1415473,-0.06,,0.09,-4650000,7.01,2.41,,0,,,"0.00"
"TBR",6,6.05,,,,0.25,0.0417,"2017-02-02",6.05,6.45,6.25,8.1,3.34,312520000,,"ASX",19452,0.61,,3.15,74800000,2.54,1.91,10.18,0,,,"0.00"
"TCH",1.07,1.07,,,,-0.03,-0.027999999999999997,"2017-02-02",1.03,1.08,1.04,2.69,0.96,120600000,,"ASX",229531,0.16,0.01,0.47,20230000,2.69,2.27,6.62,0,104,26,"0.00"
"TCL",10.34,10.35,4.95,0.38,"12/29/2016",-0.06,-0.0058,"2017-02-02",10.21,10.35,10.28,12.65,9.45,20930000000,,"ASX",8602397,0.05,0.17,2.47,1380000000,9.53,4.18,205.6,0.71,60.47,46.73,"0.00"
"TCN",0.071,0.068,,,"9/8/2016",-0.003,-0.042249999999999996,"2017-02-02",0.068,0.068,0.068,0.09,0.055,15200000,,"ASX",20000,0.004,0.01,0.073,1960000,1.729,0.973,17,0,,,"0.000"
"TDL",0.18,0.2,,,,0.02,0.11109999999999999,"2017-02-02",0.2,0.2,0.2,0.3,0.14,43520000,,"ASX",2657,-0.07,,0.11,-2480000,11.96,1.68,,0,,,"0.00"
"TDO",0.04,0.042,,,,0.001,0.025,"2017-02-02",0.041,0.042,0.041,0.06,0.02,9740000,,"ASX",600000,-0.043,,0.055,-1270000,128.448,0.727,,0,,,"0.000"
"TEG",0.033,0.033,,,"9/10/2010",0,0,"2017-02-02",0.033,0.033,0.033,0.075,0.025,4610000,,"ASX",99984,0.044,,0.021,"369922.00",,1.571,0.75,0,,,"0.000"
"TEK",0.24,0.24,,,,-0.005,-0.02083,"2017-02-02",0.235,0.24,0.235,0.265,0.22,45480000000,,"ASX",25500,-49,,-0.672,"692211.00",,,,0,,,"0.000"
"TEN",0.9,0.89,,,"11/9/2011",0,0,"2017-02-02",0.88,0.9,0.9,1.48,0.88,325220000,,"ASX",59756,-0.47,-0.01,1.06,2170000,0.47,0.85,,1.44,,90,"0.00"
"TFC",1.58,1.6,2.56,0.03,"10/7/2016",-0.02,-0.0127,"2017-02-02",1.55,1.6,1.56,1.85,1.09,605420000,,"ASX",238346,0.07,0.07,1.91,70940000,3.39,0.83,22.29,-1.63,22.29,22.29,"0.00"
"TFG",0.25,0.25,,,,0,-0.0196,"2017-02-02",0.25,0.25,0.25,0.38,0.17,30130000,,"ASX",47840,-0.02,0.01,0.15,"-810423.00",3.89,1.68,,0,25,12.5,"0.00"
"TFL",0.16,0.16,,,,0,0,"2017-02-02",0.16,0.16,0.16,0.36,0.16,26260000,,"ASX",97948,-0.08,,0.22,-2160000,9.72,0.73,,0,,,"0.00"
"TGA",1.72,1.72,,,"1/4/2017",-0.02,-0.0116,"2017-02-02",1.7,1.72,1.7,2,1.26,264050000,,"ASX",202807,0.13,0.2,1.33,65530000,0.87,1.3,13.28,2.73,8.5,8.1,"0.00"
"TGG",1.24,1.25,,,,0,0.004,"2017-02-02",1.24,1.25,1.24,1.26,1.05,,,"ASX",74787,0.01,,0,"0.00",,,,0,,,"0.00"
"TGH",1.29,1.28,,,"1/12/2017",-0.04,-0.031,"2017-02-02",1.25,1.28,1.25,1.73,1.2,444880000,,"ASX",6000,0.07,,0.96,47590000,1.07,1.34,18.12,0,,,"0.00"
"TGN",0.04,0.043,,,,0.003,0.075,"2017-02-02",0.043,0.043,0.043,0.051,0.02,11340000,,"ASX",50000,-0.007,,0.01,"-948139.00",,4,,0,,,"0.000"
"TGP",0.88,0.89,,,"9/29/2016",0.02,0.0227,"2017-02-02",0.88,0.9,0.9,1,0.83,199110000,,"ASX",29535998,0.1,0.06,0.75,46360000,3.02,1.18,9.18,9.28,15,15,"0.00"
"TGR",4.58,4.58,,,"9/8/2016",-0.08,-0.0175,"2017-02-02",4.47,4.63,4.5,5.08,3.46,662410000,,"ASX",660452,0.33,0.28,2.75,98350000,1.57,1.67,13.72,1.45,16.07,14.52,"0.00"
"TGS",0.043,0.042,,,,-0.001,-0.02326,"2017-02-02",0.042,0.043,0.042,0.065,0.018,75400000,,"ASX",1381247,-0.034,0,0.067,28550000,0.643,0.642,,0,,1.4,"0.000"
"TGZ",0.88,0.86,,,,-0.01,-0.0171,"2017-02-02",0.85,0.87,0.86,1.4,0.38,337330000,,"ASX",100270,-0.12,0.08,1.26,99140000,1.27,0.69,,0.04,10.75,14.33,"0.00"
"THD",0.015,0.015,,,,0,0,"2017-02-02",0.015,0.015,0.015,0.052,0.013,11150000,,"ASX",281691,-0.104,,0.004,-10210000,8296.25,3.75,,0,,,"0.000"
"THR",0.012,0.014,,,,0.004,0.33332999999999996,"2017-02-02",0.014,0.016,0.016,0.025,0.007,5070000000,,"ASX",890332,-0.013,,0.052,"-801476.00",,0.231,,0,,,"0.000"
"THX",0.063,0.063,,,,0.002,0.03175,"2017-02-02",0.063,0.065,0.065,0.076,0.037,27530000,,"ASX",481401,-0.016,-0.01,0.01,-5750000,315.525,6.3,,0,,,"0.000"
"TIG",0.065,0.066,,,,0,0,"2017-02-02",0.065,0.066,0.065,0.085,0.02,98200000,,"ASX",53475,-0.016,-0.01,0.023,-8210000.000000001,,2.826,,0,,,"0.000"
"TKF",0.055,0.055,,,,0,0,"2017-02-02",0.055,0.055,0.055,0.1,0.045,6480000,,"ASX",4000,-0.157,,0.028,"-733497.00",168.339,1.964,,0,,,"0.000"
"TKM",0.04,0.042,,,,0.003,0.075,"2017-02-02",0.042,0.043,0.043,0.1,0.028,5990000000,,"ASX",304000,,,0,"0.00",,,,0,,,"0.000"
"TLG",0.42,0.42,,,,-0.01,-0.023799999999999998,"2017-02-02",0.41,0.42,0.41,0.44,0.2,74560000,,"ASX",316253,-0.04,,0.08,-5730000,851.12,5.6,,0,,,"0.00"
"TLM",0.35,0.36,,,,0.02,0.042300000000000004,"2017-02-02",0.36,0.37,0.37,0.5,0.34,68710000,,"ASX",55615,-0.05,-0.02,0.16,-8050000.000000001,,2.25,,0,,,"0.00"
"TLS",5.07,5.09,8.91,0.34,"8/24/2016",-0.04,-0.0079,"2017-02-02",5.03,5.11,5.03,5.86,4.7,61400000000,,"ASX",32042169,0.47,0.34,1.3,9540000000,2.34,3.9,10.63,5.04,14.79,13.97,"0.00"
"TME",4.87,4.85,,,"9/8/2016",0.01,0.0021,"2017-02-02",4.85,4.89,4.88,5.7,3.52,1940000000,,"ASX",1087322,0.14,0.23,1.28,91900000,12.24,3.81,35.62,2.47,21.22,19.52,"0.00"
"TMP",0.18,0.18,,,,0,0,"2017-02-02",0.18,0.18,0.18,0.73,0.11,11840000,,"ASX",4000,-0.06,0.02,0.12,-3350000,0.37,1.48,,0,,,"0.00"
"TMT",0.22,0.22,,,,0,0,"2017-02-02",0.22,0.22,0.22,0.25,0.2,"572000.00",,"ASX",32387,,,0.04,"0.00",,6.11,,0,,,"0.00"
"TMX",0.012,0.012,,,,-0.001,-0.08333,"2017-02-02",0.011,0.012,0.011,0.015,0.004,4500000,,"ASX",1300000,-0.001,,0.002,"-552307.00",725.878,6,,0,,,"0.000"
"TMZ",0.058,0.062,,,,0.004,0.06897,"2017-02-02",0.062,0.062,0.062,0.075,0.001,6140000,,"ASX",100000,-0.011,,0.02,"-170285.00",41.77,2.9,,0,,,"0.000"
"TND",0.08,0.078,,,,-0.005,-0.0625,"2017-02-02",0.07,0.078,0.075,0.098,0.01,12290000,,"ASX",3849950,-0.014,,-0.002,-1460000,47.962,,,0,,,"0.000"
"TNE",5.09,5.06,,,"11/28/2016",-0.05,-0.0098,"2017-02-02",5.01,5.08,5.04,6.18,4.12,1580000000,,"ASX",521379,0.13,0.15,0.44,57080000,6.4,11.52,39.37,2.51,33.6,28,"0.00"
"TNG",0.16,0.16,,,"2/2/2004",-0.005,-0.03125,"2017-02-02",0.155,0.165,0.155,0.19,0.11,116520000,,"ASX",211655,-0.01,,0.041,-3730000,,3.902,,0,,,"0.000"
"TNK",2.52,2.54,,,"9/2/2016",0.02,0.0079,"2017-02-02",2.52,2.55,2.54,2.65,0.9,104550000,,"ASX",35948,0.13,0.13,0.44,8440000,2.05,5.74,19.24,1.39,19.54,14.94,"0.00"
"TNP",0.008,0.006,,,,-0.002,-0.25,"2017-02-02",0.006,0.006,0.006,0.015,0.005,9410000,,"ASX",667653,-0.002,,0.005,-2210000,,1.6,,0,,,"0.000"
"TNT",0.12,0.115,,,,-0.005,-0.04167,"2017-02-02",0.115,0.115,0.115,0.277,0.095,13260000,,"ASX",90000,-0.01,,0.055,"-291022.00",2.834,2.182,,0,,,"0.000"
"TOE",0.054,0.054,,,,0.001,0.018520000000000002,"2017-02-02",0.054,0.056,0.055,0.064,0.035,110290000,,"ASX",680645,-0.03,0,0.044,-2570000,,1.227,,0,,,"0.000"
"TON",0.065,0.067,,,,0.004,0.06154,"2017-02-02",0.066,0.071,0.069,0.097,0.048,29050000,,"ASX",13462873,-0.028,,0.077,-3350000,15.42,0.844,,0,,,"0.000"
"TOP",0.69,0.7,,,"9/13/2016",0.03,0.036000000000000004,"2017-02-02",0.69,0.72,0.72,0.75,0.52,,,"ASX",68335,0.1,,0,"0.00",,,,0,,,"0.00"
"TOT",1.15,1.17,,,"9/29/2016",0.02,0.0174,"2017-02-02",1.17,1.17,1.17,1.25,1,,,"ASX",11,,,0,"0.00",,,,0,,,"0.00"
"TOU",0.11,0.11,,,,0,0,"2017-02-02",0.11,0.11,0.11,0.22,0.05,22620000,,"ASX",801900,-0.01,-0.01,0.23,-1810000,,0.47,,0,,,"0.00"
"TOX",2.64,2.6,,,"9/6/2016",-0.01,-0.0038,"2017-02-02",2.6,2.64,2.63,3.11,2.13,378510000,,"ASX",300594,0.09,0.17,1.9,72040000,0.97,1.39,28.59,3.07,15.47,14.61,"0.00"
"TPC",1.59,1.6,,,"3/7/2011",0,0,"2017-02-02",1.59,1.6,1.59,1.95,0.29,16840000,,"ASX",14000,-0.25,,0.21,-3190000,0.35,7.57,,0,,,"0.00"
"TPE",2.91,2.9,,,,-0.03,-0.0103,"2017-02-02",2.88,2.9,2.88,3.7,1.25,148170000,,"ASX",5843,-0.48,-0.18,0.26,-9360000,54.83,11.19,,0,,,"0.00"
"TPM",6.36,6.39,,,"10/17/2016",-0.03,-0.004699999999999999,"2017-02-02",6.31,6.48,6.33,12.93,6.31,5370000000,,"ASX",3506343,0.45,0.45,2.09,767000000,2.26,3.04,13.97,1.99,14.07,12.92,"0.00"
"TPP",0.24,0.24,,,"4/4/1997",-0.008,-0.03333,"2017-02-02",0.23,0.24,0.232,0.31,0.105,46830000,,"ASX",323162,0.05,,0.09,8750000,0.454,2.667,4.64,0,,,"0.000"
"TPS",0.025,0.026,,,,0.001,0.04,"2017-02-02",0.026,0.026,0.026,0.039,0.013,18770000,,"ASX",164205,-0.01,,0.002,-1350000,2.468,12.5,,0,,,"0.000"
"TPW",0.165,0.165,,,,0,0,"2017-02-02",0.165,0.165,0.165,0.7,0.12,17450000,,"ASX",10000,-0.573,-0.08,0.155,-17350000,0.343,1.065,,0,,,"0.000"
"TRL",0.035,0.033,,,,0.003,0.08571,"2017-02-02",0.033,0.038,0.038,0.185,0.033,14460000,,"ASX",281337,-0.002,,0.017,"-585675.00",,2.059,,0,,,"0.000"
"TRS",8.46,8.54,,,"3/18/2016",0.01,0.0012,"2017-02-02",8.39,8.55,8.47,15.36,6.71,244350000,,"ASX",31814,0.59,0.68,4.69,53310000,0.31,1.8,14.4,1.83,12.46,10.08,"0.00"
"TRY",0.185,0.195,,,"9/10/2012",0.01,0.05405,"2017-02-02",0.185,0.205,0.195,0.748,0.127,66459999.99999999,,"ASX",8423301,-0.296,-0.02,0.451,19720000,1.045,0.41,,0,,3.9,"0.000"
"TSN",0.024,0.024,,,,-0.005,-0.20833,"2017-02-02",0.016,0.024,0.019,0.04,0.016,36960000,,"ASX",47486834,-0.001,,0.007,-1560000,,3.429,,0,,,"0.000"
"TSV",0.01,0.01,,,,0,0,"2017-02-02",0.01,0.01,0.01,0.05,0.01,8350000,,"ASX",330677,0,,0.06,-1940000,16.17,0.18,3.33,0,,,"0.00"
"TTC",0.5,0.53,,,"3/29/2016",0.02,0.0495,"2017-02-02",0.53,0.53,0.53,0.65,0.45,122790000,,"ASX",4000,0.14,,0.23,28950000,2.19,2.16,3.73,0,,,"0.00"
"TTI",0.04,0.04,,,"9/2/2013",-0.01,-0.1892,"2017-02-02",0.03,0.04,0.03,0.05,0.01,8270000,,"ASX",790000,-0.08,0,0.03,1600000,0.23,1.42,,0,,,"0.00"
"TTS",4.29,4.27,6.15,0.19,"8/31/2016",-0.1,-0.0233,"2017-02-02",4.17,4.31,4.19,4.74,3.53,6140000000,,"ASX",5345730,0.16,0.17,2.03,482360000,2.15,2.11,26.19,-55.5,24.65,23.28,"0.00"
"TUP",0.073,0.073,,,,0,0,"2017-02-02",0.073,0.073,0.073,0.165,0.044,46560000,,"ASX",200000,-0.005,,0,-2940000,45.341,,,0,,,"0.000"
"TV2",0.007,0.007,,,,0,0,"2017-02-02",0.006,0.007,0.007,0.072,0.006,8330000,,"ASX",1518000,-0.014,,0.002,-7040000,251.638,3.5,,0,,,"0.000"
"TWD",3.66,3.64,,,"11/16/2016",-0.04,-0.0109,"2017-02-02",3.62,3.64,3.62,4.01,2.8,92520000,,"ASX",22753,0.31,0.28,0.4,11040000,0.92,9.2,11.49,0,,,"0.00"
"TWE",11.48,11.3,2.21,0.18,"8/31/2016",-0.25,-0.0218,"2017-02-02",11.19,11.4,11.23,11.57,8.3,8270000000,,"ASX",3225722,0.25,0.39,4.93,414400000,3.61,2.33,45.1,1.93,28.79,24.41,"0.00"
"TWR",0.78,0.78,,,"6/9/2016",0.01,0.0128,"2017-02-02",0.78,0.81,0.79,1.7,0.66,133240000.00000001,,"ASX",23554,-0.1,0.14,0.96,"-969903.00",0.68,0.82,,0.49,5.64,5.27,"0.00"
"TYX",0.03,0.03,,,,0,0.11109999999999999,"2017-02-02",0.03,0.03,0.03,0.05,0.02,10130000,,"ASX",1825240,-0.01,,0.07,-1730000,4.11,0.4,,0,,,"0.00"
"TZL",0.049,0.05,,,,0.005,0.10204,"2017-02-02",0.05,0.054,0.054,0.12,0.046,27110000,,"ASX",123422,-0.015,0,0.028,-5250000,1.181,1.75,,0,,,"0.000"
"TZN",0.13,0.14,,,,0.02,0.15380000000000002,"2017-02-02",0.14,0.15,0.15,0.18,0.08,269400000,,"ASX",135700,0,0.01,0.02,-3800000,,7.22,,0,,,"0.00"
"UBE",18.6,18.68,,,,0.08,0.0043,"2017-02-02",18.68,18.68,18.68,19.81,16.84,,,"ASX",38,,,0,,,,,0,,,
"UBI",0.335,0.325,,,,0,0,"2017-02-02",0.325,0.335,0.335,0.42,0.24,59030000,,"ASX",51555,-0.04,-0.04,0.048,-1470000,3.451,6.979,,0,,,"0.000"
"UBJ",20.35,20.59,,,,0.24,0.0118,"2017-02-02",20.59,20.59,20.59,21.13,17.53,,,"ASX",70,,,0,,,,,0,,,
"UBN",0.14,0.14,,,,-0.01,-0.037000000000000005,"2017-02-02",0.13,0.14,0.13,0.7,0.11,33560000,,"ASX",47400,-0.04,-0.01,0.19,-9320000,4.14,0.7,,0,,,"0.00"
"UBP",19.38,19.42,,,,-0.08,-0.0040999999999999995,"2017-02-02",19.3,19.42,19.3,19.51,15.55,,,"ASX",1785,,,0,,,,,0,,,
"UBU",22.5,22.45,,,,-0.05,-0.0022,"2017-02-02",22.45,22.45,22.45,23.26,19.16,,,"ASX",225,,,0,,,,,0,,,
"UBW",21.35,21.15,,,,-0.3,-0.0141,"2017-02-02",21.05,21.15,21.05,22,18.62,,,"ASX",147,,,0,,,,,0,,,
"UCM",0.23,0.245,,,,0.015,0.06522,"2017-02-02",0.245,0.245,0.245,0.35,0.14,26570000,,"ASX",5429,-0.02,0.01,0.046,-1630000,8.495,5,,0,,,"0.000"
"UCW",0.045,0.045,,,"3/5/2010",0,0,"2017-02-02",0.045,0.045,0.045,0.065,0.033,13350000,,"ASX",33334,-0.047,,0.013,"-504478.00",6.543,3.462,,0,,,"0.000"
"UEQ",0.012,0.011,,,,0.001,0.08333,"2017-02-02",0.01,0.013,0.013,0.019,0.003,8039999.999999999,,"ASX",13638440,0.001,,0.035,"-214095.00",,0.343,13,0,,,"0.000"
"UIL",0.043,0.043,,,,0.006,0.13953,"2017-02-02",0.043,0.049,0.049,0.095,0.03,5300000,,"ASX",380884,-0.009,,0.048,"-963129.00",90.684,0.896,,0,,,"0.000"
"UNL",0.2,0.2,,,,0,0,"2017-02-02",0.2,0.2,0.2,0.28,0.19,25160000000,,"ASX",46912,0,,0.19,1020000,3329.38,1.08,50,0,,,"0.00"
"UNV",0.135,0.13,,,,-0.01,-0.07407,"2017-02-02",0.125,0.13,0.125,0.23,0.12,64129999.99999999,,"ASX",210000,0.017,0.05,0.144,16950000,0.71,0.938,7.353,0,2.5,2.083,"0.000"
"UOS",0.61,0.62,,,"10/11/2016",0.035,0.05738000000000001,"2017-02-02",0.62,0.645,0.645,0.645,0.45,833300000,,"ASX",189795,0.11,,0.84,246460000,1.57,0.726,5.864,0,,,"0.000"
"UPD",0.45,0.455,,,,0.005,0.01111,"2017-02-02",0.455,0.455,0.455,0.65,0.165,222460000000,,"ASX",15000,,,0,"0.00",,,,0,,,"0.000"
"URF",2.01,2.01,,,"6/29/2016",0,0,"2017-02-02",2.01,2.01,2.01,2.29,1.87,,,"ASX",108142,-0.08,,0,"0.00",,,,0,,,"0.00"
"USA",0.01,0.01,,,,0,-0.0909,"2017-02-02",0.01,0.01,0.01,0.02,0.01,2270000,,"ASX",25000,0,,0,"-457547.00",102.11,11,,0,,,"0.00"
"UTR",0.037,0.036,,,,-0.002,-0.05405,"2017-02-02",0.035,0.036,0.035,0.073,0.025,,,"ASX",1447000,,,0,"0.00",,,,0,,,"0.000"
