symbol,previousClose,open,dividendYield,dividendPerShare,exDividendDate,change,changeInPercent,lastTradeDate,daysLow,daysHigh,lastTradePriceOnly,52WeekHigh,52WeekLow,marketCapitalization,sharesOwned,stockExchange,volume,earningsPerShare,epsEstimateCurrentYear,bookValue,ebitda,pricePerSales,pricePerBook,peRatio,pegRatio,pricePerEpsEstimateCurrentYear,pricePerEpsEstimateNextYear,shortRatio
FET,2.52,2.51,,,9/29/2016,-0.03,-0.0119,31/1/17,2.48,2.53,2.49,2.91,2.08,,,ASX,98917,0.43,0.15,0,0,,,,0,16.6,15.56,0
FFT,0.175,0.175,,,,0,0,31/1/17,0.175,0.175,0.175,1.1,0.16,21440000,,ASX,10290,-0.048,,0.198,-5580000,1.493,0.884,,0,,,0
FGG,1.07,1.06,,,,-0.01,-0.0047,31/1/17,1.05,1.06,1.06,1.18,1.02,2.9379E+11,,ASX,240047,,,0,0,,,,0,,,0
FGR,0.13,0.13,,,10/13/2008,0,0,31/1/17,0.12,0.14,0.13,0.17,0.05,39970000,,ASX,912675,-0.02,,0.01,-4610000,,8.67,,0,,,0
FGX,1.14,1.15,,,10/12/15,0,0.0044,31/1/17,1.14,1.15,1.15,1.17,1.1,,,ASX,194397,0.07,,0,0,,,,0,,,0
FID,3.7,3.7,,,8/26/2016,0,0,31/1/17,3.7,3.7,3.7,3.73,1.95,115110000,,ASX,200,0.19,0.24,0.78,9660000,3.25,4.77,19.68,0,15.42,12.76,0
FIG,0.6,0.6,,,,0,0.0084,31/1/17,0.58,0.6,0.6,0.61,0.58,143830000,,ASX,372283,0.02,5.1,0.07,7550000,3.57,8.5,37.5,0,0.12,0.08,0
FLK,0.96,0.96,,,9/9/16,0,0,31/1/17,0.96,0.96,0.96,1.02,0.79,141700000,,ASX,105000,0.04,0.05,0.99,4410000,8.98,0.97,25.95,16.27,19.2,19.2,0
FLN,1.03,1.04,,,,0.02,0.0242,31/1/17,1.04,1.08,1.06,1.85,0.99,485990000,,ASX,122301,0,0,0.08,-1770000,9.88,13.44,,0,,106,0
FLT,30.3,30.25,8.92,1.99,9/15/2016,-0.36,-0.0119,31/1/17,29.9,30.33,29.94,45.37,28.52,3020000000,,ASX,316835,2.42,2.29,13.34,418200000,1.16,2.27,12.36,19.76,13.07,12.53,0
FMG,6.48,6.47,5.31,0.26,9/2/16,0.18,0.0278,31/1/17,6.44,6.72,6.66,6.96,1.49,20740000000,,ASX,20744295,0.32,0.66,2.69,3150000000,2.85,2.4,21.08,-3.06,10.09,17.08,0
FML,0.5,0.44,,,,-0.05,-0.1,31/1/17,0.44,0.45,0.45,0.74,0.32,82240000,,ASX,2600,-0.02,-0.01,0.56,982999,20.94,0.9,,0,,,0
FMS,0.081,0.081,,,,-0.004,-0.04938,31/1/17,0.077,0.081,0.077,0.082,0.006,226930000,,ASX,2819122,-0.001,,0.016,-3970000,7295.376,5.062,,0,,,0
FND,0.17,0.175,,,,0.005,0.02941,31/1/17,0.17,0.18,0.175,0.19,0.105,117890000,,ASX,2021625,-0.031,-0.02,0.087,-40680000,8.778,1.954,,-0.78,,2.5,0
FNP,3.77,3.79,,,3/31/2016,0.08,0.0212,31/1/17,3.75,3.89,3.85,5.2,3.23,698880000,,ASX,70384,0.28,0.09,1.63,17710000,4.02,2.32,13.51,0.68,42.78,29.62,0
FOD,0.05,0.05,,,,0,-0.0741,31/1/17,0.05,0.05,0.05,0.31,0.05,18700000,,ASX,319620,-0.05,,0.03,-4000000,1.02,1.86,,0,,,0
FOR,1.92,1.92,,,,0,0,31/1/17,1.91,1.92,1.92,1.92,1.91,,,ASX,60419,,,0,0,,,,0,,,0
FPH,8.33,8.26,2.94,0.16,12/6/16,-0.02,-0.0024,31/1/17,8.16,8.37,8.31,10.27,7.7,4700000000,,ASX,272587,0.2,0.29,0.76,190560000,7.55,11,41.14,2.24,28.66,24.44,0
FRI,0.97,0.96,,,8/11/16,-0.02,-0.0206,31/1/17,0.95,0.97,0.95,1.01,0.78,220010000,,ASX,160483,0.04,0.22,0.98,23420000,2.19,0.99,25,0,,,0
FRM,1.8,1.78,,,9/17/1999,-0.03,-0.0167,31/1/17,1.75,1.79,1.77,2.69,1.23,97670000,,ASX,30992,0.15,,0.69,15990000,1.06,2.6,12.04,0,,10.41,0
FSA,1.32,1.3,,,8/29/2016,0,0,31/1/17,1.3,1.32,1.32,1.32,0.92,165120000,,ASX,18900,0.11,0.12,0.6,0,2.77,2.21,12.22,0,,,0
FSF,5.9,5.91,,,8/31/2016,0.05,0.0085,31/1/17,5.91,6.05,5.95,6.07,4.94,,,ASX,4876,,,0,0,,,,0,,,0
FSI,1.59,1.58,,,,-0.01,-0.0063,31/1/17,1.58,1.58,1.58,1.65,1.3,40290000000,,ASX,2580,0.03,,1.7,0,25599.35,0.94,54.48,0,,,0
FTT,0.066,0.064,,,,-0.003,-0.04545,31/1/17,0.063,0.064,0.063,0.082,0.032,,,ASX,406731,-0.053,-0.01,0,0,,,,325,,,0
FUN,0.02,0.02,,,11/14/2013,0,0,31/1/17,0.02,0.02,0.02,0.03,0.01,14590000,,ASX,1110,-0.04,0,-0.02,-8980000,0.16,,,0,,,0
FWD,1.91,1.91,,,9/1/14,0.02,0.0105,31/1/17,1.91,1.95,1.93,2.29,1,117810000,,ASX,26817,-0.46,0.05,3.05,9030000,0.41,0.63,,3.9,38.6,14.85,0
FXJ,0.86,0.85,,,8/19/2016,0,-0.0058,31/1/17,0.85,0.86,0.85,1.06,0.72,1950000000,,ASX,6138827,-0.38,0.06,0.4,186150000,1.08,2.16,,-5.16,14.17,14.17,0
FXL,2.26,2.26,,,9/8/16,0.02,0.0088,31/1/17,2.23,2.28,2.28,2.92,1.71,848960000,,ASX,1200817,0.14,0.25,1.64,0,3.52,1.37,15.72,3.58,9.12,8.14,0
FYI,0.039,0.045,,,,0.006,0.15385,31/1/17,0.045,0.045,0.045,0.08,0.02,3990000,,ASX,75000,-0.009,,0.006,774897,,6.5,,0,,,0
FZO,0.19,0.19,,,,0.01,0.0256,31/1/17,0.19,0.2,0.2,0.38,0.14,12400000,,ASX,365652,-0.12,,-0.04,-2210000,161.94,,,0,,,0
GAP,0.405,0.405,,,9/23/2016,0,0,31/1/17,0.405,0.405,0.405,0.435,0.27,120480000,,ASX,61337,0.034,0.04,0.335,16090000,0.696,1.209,11.912,0,,,0
GBE,0.02,0.02,,,,0,-0.0909,31/1/17,0.02,0.02,0.02,0.03,0.02,9390000,,ASX,302157,-0.01,,0.08,-2350000,,0.26,,0,,,0
GBG,0.032,0.032,,,,0,0,31/1/17,0.032,0.032,0.032,0.041,0.012,47860000,,ASX,807,-0.004,-0.01,0.026,-2620000,165.035,1.231,,0,,,0
GBM,0.009,0.009,,,,0,0,31/1/17,0.009,0.009,0.009,0.018,0.006,8870000,,ASX,50005,-0.001,,0.002,-1020000,98.604,4.5,,0,,,0
GBP,0.026,0.026,,,,0,0,31/1/17,0.026,0.026,0.026,0.04,0.022,5270000,,ASX,200000,-0.012,-0.01,0.051,-2240000,,0.51,,0,,,0
GBT,3.82,3.82,,,4/6/16,0.03,0.0079,31/1/17,3.82,3.95,3.85,5.5,3.6,259580000,,ASX,27206,0.14,0.21,0.98,12450000,2.38,3.91,28.1,1.72,18.33,14.26,0
GBZ,0.015,0.017,,,,0.003,0.2,31/1/17,0.017,0.018,0.018,0.024,0.01,11760000,,ASX,72908,0.005,,0.024,-774948,36.804,0.625,3.6,0,,,0
GC1,0.945,0.945,,,3/8/16,0,0,31/1/17,0.945,0.945,0.945,1.05,0.93,,,ASX,2053,,,0,0,,,,0,,,0
GCS,0.57,0.565,,,9/14/2016,0.005,0.00877,31/1/17,0.565,0.58,0.575,0.6,0.35,115160000,,ASX,111656,-0.384,0.07,0.716,27120000,0.619,0.796,,0,8.214,8.214,0
GCY,0.585,0.585,,,,-0.02,-0.03419,31/1/17,0.56,0.585,0.565,0.81,0.13,142890000,,ASX,190567,-0.004,-0.03,0.144,-503323,1066.273,4.062,,0,,14.125,0
GDF,1.07,1.07,,,9/29/2016,0,0.0047,31/1/17,1.07,1.1,1.07,1.1,0.9,,,ASX,30719,0.19,0.1,0,0,,,,2.07,10.7,9.73,0
GDI,0.98,0.99,,,,0.015,0.01531,31/1/17,0.98,0.995,0.995,1,0.825,536120000,,ASX,128104,0.001,0.09,0.038,45270000,6.536,25.789,995,6.02,11.056,9.95,0
GDX,30.81,30.53,,,,0.21,0.0068,31/1/17,30.53,31.02,31.02,41.61,19.32,,,ASX,1285,,,0,,,,,0,,,
GEAR,20.24,20.04,,,,-0.35,-0.0173,31/1/17,19.74,20.05,19.89,21.64,13.61,,,ASX,47307,,,0,,,,,0,,,
GEG,1.24,1.24,,,,0,0,31/1/17,1.19,1.24,1.24,1.51,0.95,158070000,,ASX,53109,-0.17,0.08,0.16,7610000,0.87,7.85,,0,15.5,12.4,0
GEM,3.61,3.6,,,12/15/2016,-0.04,-0.0111,31/1/17,3.55,3.61,3.57,4.19,2.62,1340000000,,ASX,1298026,0.23,0.25,1.6,163130000,1.83,2.26,15.59,1.96,14.28,12.75,0
GFY,1.055,1.055,,,9/22/2016,0.01,0.00948,31/1/17,1.05,1.065,1.065,1.4,0.655,43250000,,ASX,78641,0.191,0.18,2.573,10760000,0.239,0.41,5.576,-1.29,5.917,5.325,0
GGE,0.006,0.005,,,,-0.001,-0.16667,31/1/17,0.005,0.005,0.005,0.008,0.004,3740000,,ASX,97508,-0.001,,0.009,918017,1.236,0.667,,0,,,0
GGG,0.14,0.15,,,,0.01,0.0345,31/1/17,0.14,0.16,0.15,0.16,0.02,131110000,,ASX,4614446,0,-0.19,0.09,-2230000,586.76,1.65,,0,,,0
GGL,0.02,0.021,,,,0.001,0.05,31/1/17,0.021,0.021,0.021,0.056,0.019,12890000,,ASX,14519,0,,0.021,-1110000,8.999,0.952,,0,,,0
GGX,0.004,0.004,,,,0.002,0.5,31/1/17,0.004,0.006,0.006,0.006,0.002,5410000,,ASX,5242290,-0.017,,-0.007,-530152,21.638,,,0,,,0
GHC,1.96,1.97,,,6/29/2016,0.02,0.0102,31/1/17,1.93,1.98,1.98,2.32,1.6,433130000,,ASX,17302,0.24,0.1,1.41,0,9.98,1.39,8.25,2.95,19.8,18,0
GID,0.029,0.024,,,,-0.005,-0.17241,31/1/17,0.024,0.024,0.024,0.039,0.015,11410000,,ASX,131954,-0.035,-0.07,0.018,-16170000,19.928,1.611,,0,,,0
GLH,0.41,0.43,,,,0.02,0.0361,31/1/17,0.43,0.43,0.43,0.5,0.25,14200000,,ASX,7940,0.04,,0.16,1570000,2.32,2.63,10.24,0,,,0
GLL,0.12,0.1,,,,-0.02,-0.1667,31/1/17,0.1,0.1,0.1,0.12,0.05,15210000,,ASX,44000,-0.04,,0.06,-6350000,,1.85,,0,,,0
GMA,3.34,3.36,,,8/16/2016,-0.01,-0.003,31/1/17,3.3,3.36,3.33,3.41,2.43,1700000000,,ASX,2963692,0.46,0.39,3.82,346230000,2.78,0.87,7.32,-0.76,8.54,9.25,0
GMD,0.023,0.024,,,,0,0,31/1/17,0.023,0.024,0.023,0.041,0.015,14660000,,ASX,99031,-0.005,,0.001,-2220000,2259.504,23,,0,,,0
GME,0.054,0.056,,,,0.001,0.01852,31/1/17,0.054,0.056,0.055,0.056,0.02,25390000,,ASX,537932,0.005,,0.062,1770000,5.531,0.871,11,0,,,0
GMG,6.89,6.89,3.67,0.18,6/29/2016,0.03,0.0044,31/1/17,6.88,6.95,6.92,7.81,5.88,12310000000,,ASX,4226396,0.7,0.43,4.54,747900000,5.84,1.52,9.91,2.62,16.09,15.38,0
GMN,0.12,0.13,,,,0.01,0.0833,31/1/17,0.13,0.13,0.13,0.19,0.03,49230000,,ASX,113633,-0.01,,0.01,-987746,,9.23,,0,,,0
GMPPA,101.85,,,,,0.6,0.0059,31/1/17,101.85,102.45,102.45,104.99,96.9,,,ASX,607,6.15,,0,,,,,0,,,
GMR,0.009,0.009,,,,0,0,31/1/17,0.009,0.01,0.009,0.014,0.001,12950000,,ASX,1100424,0,-0.1,0.006,-1800000,,1.5,,0,,,0
GMY,1,1.01,,,,0,0.005,31/1/17,1.01,1.01,1.01,1.05,0.65,18200000,,ASX,2303,-0.01,0.02,0.94,0,5.08,1.07,,0,,,0
GNC,9.5,9.46,1.63,0.12,6/30/2016,0.01,0.0011,31/1/17,9.46,9.68,9.51,9.82,7.2,2170000000,,ASX,867565,0.14,0.58,7.62,160100000,0.52,1.25,70.44,0.43,16.4,15.85,0
GNE,2.07,2.07,,,9/29/2016,0,0,31/1/17,2.05,2.09,2.07,2.27,1.65,2070000000,,ASX,91765,0.13,0.09,1.45,236030000,1.42,1.43,15.45,4.25,23,20.7,0
GNG,1.6,1.575,,,3/22/2016,-0.035,-0.02187,31/1/17,1.565,1.6,1.565,2.05,0.75,239240000,,ASX,34266,0.126,0.11,0.34,23840000,0.957,4.706,12.421,0,14.227,11.179,0
GNX,0.22,0.22,,,,0,0,31/1/17,0.22,0.22,0.22,0.31,0.09,39660000,,ASX,61153,-0.04,,0.04,0,50.18,5.24,,0,,,0
GOLD,150.1,150.2,,,,0.63,0.0042,31/1/17,150.2,151.1,150.73,177,145.48,,,ASX,8959,,,0,0,,,,0,,,0
GOR,0.56,0.57,,,,0.01,0.0265,31/1/17,0.57,0.58,0.58,0.75,0.37,503950000,,ASX,793024,-0.01,-0.01,0.18,-4150000,283.19,3.12,,0,,,0
GOW,3.5,3.48,,,10/5/16,-0.02,-0.0057,31/1/17,3.48,3.48,3.48,3.65,2.83,186850000,,ASX,6157,0.41,,3.7,29350000,4.77,0.95,8.51,0,,,0
GOZ,3.09,3.09,,,6/29/2016,0.01,0.0032,31/1/17,3.09,3.12,3.1,3.49,2.97,,,ASX,342672,0.39,0.23,0,0,,,,5.88,13.48,13.48,0
GPP,0.025,0.025,,,,0.001,0.04,31/1/17,0.025,0.027,0.026,0.044,0.002,18200000,,ASX,9143619,-0.009,,0.001,-1530000,1409.041,25,,0,,,0
GPR,0.034,0.035,,,,0.001,0.02941,31/1/17,0.035,0.035,0.035,0.055,0.022,27990000,,ASX,230000,-0.002,,0.058,-1660000,812.473,0.586,,0,,,0
GPT,4.67,4.66,,,6/29/2016,0.01,0.0021,31/1/17,4.65,4.71,4.68,5.72,4.38,8410000000,,ASX,4612988,0.57,0.29,4.4,451100000,12.13,1.06,8.15,3.74,16.14,15.6,0
GPX,0.38,0.38,,,,-0.01,-0.0263,31/1/17,0.37,0.38,0.37,0.65,0.31,20540000,,ASX,21575,-0.96,,0.17,-2360000,,2.17,,0,,,0
GRB,0.05,0.05,,,,0,0.0204,31/1/17,0.05,0.05,0.05,0.06,0.03,21320000,,ASX,192552,0,0,0.04,2790000,0.81,1.26,50,0,,,0
GRR,0.2,0.21,,,9/8/16,0.02,0.0732,31/1/17,0.2,0.22,0.22,0.22,0.08,254610000,,ASX,3111670,-0.14,0.01,0.24,244030000,1.08,0.85,,0,,,0
GSC,0.098,0.098,,,,-0.001,-0.0102,31/1/17,0.091,0.1,0.097,0.105,0.004,98430000,,ASX,2377564,-0.008,,0,-912156,37755.262,,,0,,,0
GSW,0.33,0.33,,,,-0.03,-0.0909,31/1/17,0.3,0.33,0.3,0.36,0.25,26370000,,ASX,151520,0,,0,0,269.68,330,,0,,,0
GTE,0.017,0.017,,,,-0.001,-0.05882,31/1/17,0.015,0.017,0.016,0.024,0.005,4230000,,ASX,1534477,-0.012,,0.012,-406439,,1.417,,0,,,0
GTG,0.009,0.009,,,,0,0,31/1/17,0.009,0.009,0.009,0.024,0.009,15440000,,ASX,108167,-0.005,-0.01,0.007,-8530000,18.722,1.286,,0,,,0
GTK,3.16,3.17,,,12/8/16,0.02,0.0063,31/1/17,3.17,3.18,3.18,3.55,1.99,231180000,,ASX,16085,0.1,,0.71,11250000,6.01,4.46,33.12,0,,,0
GTN,2.6,2.5,,,,0,0,31/1/17,2.5,2.6,2.6,3.95,1.9,490480000,,ASX,9481,0,0.03,0.01,-696591,4243.87,260,,0,86.67,,0
GTR,0.025,0.025,,,,0,0,31/1/17,0.025,0.025,0.025,0.025,0.006,1620000,,ASX,145519,-0.005,,-0.011,-341450,10.249,,,0,,,0
GTY,2.03,2.01,,,6/29/2016,0,0,31/1/17,2.01,2.04,2.03,3.05,1.98,570750000,,ASX,1202445,0.15,0.16,1.99,35910000,5.02,1.02,13.9,0,12.69,11.28,0
GUD,9.76,9.73,,,8/18/2016,-0.05,-0.0051,31/1/17,9.63,9.82,9.71,11.06,6.07,828530000,,ASX,244466,-0.5,0.61,2.85,77800000,1.4,3.43,,1.57,15.92,14.49,0
GVF,1.15,1.16,,,10/6/16,0.01,0.0087,31/1/17,1.16,1.16,1.16,1.16,0.99,,,ASX,151337,,,0,0,,,,0,,,0
GWA,2.63,2.6,,,9/1/16,-0.01,-0.0038,31/1/17,2.55,2.62,2.62,3.1,1.77,691540000,,ASX,1148890,0.2,0.2,1.17,83950000,1.58,2.26,13.37,-7.31,13.1,13.79,0
GWR,0.042,0.043,,,,0.001,0.02381,31/1/17,0.043,0.043,0.043,0.057,0.015,10420000,,ASX,54370,-0.049,,0.083,-2640000,11.833,0.506,,0,,,0
GXL,6.7,6.7,,,8/30/2016,-0.11,-0.0164,31/1/17,6.58,6.71,6.59,7.99,6,752550000,,ASX,514502,0.3,0.4,3.81,88880000,1.04,1.76,21.82,1.58,16.48,14.64,0
GXY,0.62,0.62,,,,-0.01,-0.0161,31/1/17,0.61,0.62,0.61,0.69,0.14,783310000,,ASX,6926929,0.06,-0.01,0.14,5900000,,4.59,10.52,0,,15.25,0
GZL,2.26,2.3,,,9/15/2016,0.04,0.0177,31/1/17,2.3,2.3,2.3,2.88,2.12,133770000,,ASX,2250,0.74,,2.05,7380000,2.21,1.1,3.1,0,,,0
HAO,0.14,0.14,,,,0,-0.0345,31/1/17,0.14,0.14,0.14,0.23,0.06,26620000,,ASX,100000,-0.03,,-0.34,-3580000,95.08,,,0,,,0
HAR,0.003,0.004,,,,0.001,0.33333,31/1/17,0.004,0.004,0.004,0.008,0.001,1560000,,ASX,48000,-0.002,-0.02,0.066,-741998,45.43,0.045,,0,,,0
HAV,0.71,0.7,,,,-0.01,-0.0141,31/1/17,0.69,0.7,0.7,0.87,0.25,118020000,,ASX,30050,0.01,,0.24,96000,43.61,3.01,116.67,0,,,0
HAW,0.027,0.031,,,,0.004,0.14815,31/1/17,0.031,0.031,0.031,0.059,0.017,5310000,,ASX,26752,-0.01,,0.081,-1270000,,0.333,,0,,,0
HCH,0.028,0.027,,,,-0.001,-0.03571,31/1/17,0.026,0.027,0.027,0.099,0.025,14660000,,ASX,840352,-0.022,-0.02,0.17,-2060000,,0.165,,0,,,0
HEG,0.002,0.002,,,,0.001,0.5,31/1/17,0.002,0.003,0.003,0.004,0.001,4170000,,ASX,8492525,-0.001,,0.013,-909844,13.635,0.154,,0,,,0
HFA,2.26,2.26,,,8/24/2016,-0.12,-0.0531,31/1/17,2.14,2.26,2.14,2.73,1.98,346990000,,ASX,64111,0.09,0.22,1.57,29440000,5.2,1.44,24.6,0,9.73,9.3,0
HFR,1.18,1.18,,,,0.04,0.0339,31/1/17,1.16,1.22,1.22,2.04,0.96,379390000,,ASX,160804,-0.03,-0.02,0.5,-12880000,,2.37,,0,,,0
HGG,3.67,3.63,,,8/25/2016,-0.09,-0.0245,31/1/17,3.57,3.64,3.58,5.68,3.29,3900000000,,ASX,5272355,0.14,14.69,1.2,267300000,4.26,3.05,25.94,2.59,0.24,0.21,0
HGO,0.066,0.061,,,9/16/2009,-0.007,-0.10606,31/1/17,0.059,0.061,0.059,0.15,0.025,11100000,,ASX,318855,-1.006,-0.03,0.152,46360000,0.098,0.434,,0,,,0
HHL,2.52,2.52,,,3/3/16,-0.14,-0.0556,31/1/17,2.3,2.52,2.38,4.69,2.05,64720000,,ASX,114654,0.38,0.18,1.06,23440000,1.69,2.38,6.21,0,,,0
HHV,1.2,1.195,,,,-0.003,-0.0025,31/1/17,1.19,1.202,1.197,1.475,1.08,,,ASX,1085736,0.126,,0,0,,,,0,,,0
HHY,0.105,0.105,,,9/24/2012,0,0,31/1/17,0.105,0.105,0.105,0.13,0.091,,,ASX,115236,0.017,,0,0,,,,0,,,0
HIG,0.06,0.06,,,,0.001,0.01667,31/1/17,0.06,0.061,0.061,0.082,0.052,56590000,,ASX,363512,-0.088,-0.01,-0.015,-4810000,,,,0,,,0
HIL,0.38,0.38,,,4/14/2015,-0.04,-0.1053,31/1/17,0.34,0.38,0.34,0.74,0.13,78870000,,ASX,142595,-0.29,0.09,0.3,7170000,0.27,1.28,,0,,,0
HLO,3.89,4,,,9/1/16,0.11,0.0283,31/1/17,4,4,4,4.95,0.39,439350000,,ASX,27326,0.02,0.19,2.42,23860000,1.43,1.6,210.53,0.38,21.05,16,0
HLX,0.06,0.06,,,,0,0.0526,31/1/17,0.06,0.06,0.06,0.11,0.03,18510000,,ASX,273887,0,,0.04,-726786,634.29,1.43,,0,,,0
HML,1.69,1.7,,,,0.075,0.04438,31/1/17,1.69,1.8,1.765,1.8,0.88,27530000,,ASX,37030,0.152,,1.067,0,,1.584,11.612,0,,,0
HMO,0.17,0.175,,,,0.005,0.02941,31/1/17,0.175,0.18,0.175,0.18,0.175,10630000,,ASX,94300,,,-0.009,0,,,,0,,,0
HMX,0.046,0.046,,,,-0.003,-0.06522,31/1/17,0.043,0.046,0.043,0.098,0.023,6600000,,ASX,116579,-0.009,,0.059,-1290000,176.798,0.78,,0,,,0
HNR,0.015,0.015,,,,-0.001,-0.06667,31/1/17,0.014,0.015,0.014,0.031,0.002,22780000,,ASX,2033000,-0.001,,0.001,-820962,53.697,15,,0,,,0
HOG,0.008,0.008,,,,-0.001,-0.125,31/1/17,0.007,0.008,0.007,0.01,0.002,2320000,,ASX,1408536,-0.002,0.07,-0.004,-899809,,,,0,,,0
HOR,0.02,0.02,,,,0,0.1111,31/1/17,0.02,0.02,0.02,0.03,0.01,3890000,,ASX,1031907,-0.01,,0.01,-637628,42.92,2.25,,0,,,0
HOT,0.175,0.175,,,,0,0,31/1/17,0.175,0.175,0.175,0.27,0.175,19250000,,ASX,2800,,,0.01,870841,8.906,17.5,,0,,,0
HPI,2.81,2.81,,,6/29/2016,-0.01,-0.0036,31/1/17,2.79,2.81,2.8,3.31,2.42,409090000,,ASX,162513,0.41,0.2,2.28,0,8.59,1.23,6.8,2.4,14,14,0
HPR,0.04,0.038,,,,-0.004,-0.1,31/1/17,0.036,0.038,0.036,0.073,0.03,6000000,,ASX,45000,-0.028,0,0.07,-1020000,41.096,0.571,,0,,,0
HRL,0.14,0.13,,,,-0.02,-0.1034,31/1/17,0.13,0.13,0.13,0.17,0.08,20660000,,ASX,4723,0,,0.04,1070000,2.75,3.45,130,0,,,0
HRN,0.355,0.355,,,,0,0,31/1/17,0.355,0.355,0.355,0.36,0.34,27170000,,ASX,304383,,,-0.061,-958000,,,,0,,,0
HRR,0.13,0.13,,,,0,0,31/1/17,0.13,0.13,0.13,0.18,0.08,53950000,,ASX,25000,-0.01,-0.5,0.13,-5000000,,0.99,,0,,,0
HSN,3.9,3.9,,,9/5/16,-0.04,-0.0103,31/1/17,3.8,3.95,3.86,4.75,3.08,690610000,,ASX,494804,0.14,0.16,0.75,38970000,4.68,5.17,26.81,3.03,24.12,21.44,0
HSO,2.23,2.24,,,3/9/16,-0.04,-0.0179,31/1/17,2.18,2.24,2.19,3.17,2.12,3800000000,,ASX,9526142,0.1,0.11,1.37,406200000,1.69,1.63,21.06,2.6,19.91,18.25,0
HTA,0.08,0.08,,,,-0.007,-0.0875,31/1/17,0.073,0.08,0.073,0.091,0.071,999070000,,ASX,320000,-0.012,-0.01,0.009,0,153.064,8.889,,0,,,0
HUB,4.91,4.89,,,,-0.08,-0.0163,31/1/17,4.83,4.94,4.83,6.1,3.48,255460000,,ASX,58707,-0.02,0.05,0.36,0,5.95,13.68,,0,96.6,34.5,0
HUO,4.5,4.5,,,,0,0,31/1/17,4.45,4.55,4.5,4.55,3.02,393020000,,ASX,73955,0.04,0.19,2.87,27040000,1.68,1.57,115.38,0.22,23.68,14.52,0
HVN,4.97,4.95,,,10/31/2016,0.03,0.006,31/1/17,4.91,5,5,5.58,4.2,5560000000,,ASX,3167170,0.31,0.33,2.4,494750000,3.08,2.07,15.97,2.19,15.15,14.71,0
HXG,0.25,0.25,,,,0.01,0.04,31/1/17,0.23,0.26,0.26,0.31,0.06,60800000,,ASX,1705788,-0.01,,0.04,-1030000,7105.54,6.58,,0,,,0
HZN,0.061,0.061,,,,0.001,0.01639,31/1/17,0.06,0.062,0.062,0.084,0.036,80820000,,ASX,1917762,-0.111,0.01,0.08,40940000,1.047,0.763,,-1.51,6.2,6.2,0
HZR,0.605,0.62,,,,-0.02,-0.03306,31/1/17,0.58,0.625,0.585,0.85,0.22,37780000,,ASX,473974,-0.036,,0.068,0,,8.897,,0,,,0
IAA,65.6,65.52,,,,-0.42,-0.0064,31/1/17,65.18,65.76,65.18,67.4,51.9,,,ASX,2407,,,0,,,,,0,,,
IAG,5.77,5.71,6.31,0.28,9/6/16,0,0,31/1/17,5.71,5.8,5.77,6.25,5.01,13990000000,,ASX,8026646,0.25,0.36,2.71,1320000000,1.73,2.13,22.81,1.9,16.03,15.59,0
IAM,0.069,0.069,,,,-0.003,-0.04348,31/1/17,0.065,0.069,0.066,0.095,0.015,71750000,,ASX,10022854,-0.002,,0.005,0,,13.8,,0,,,0
IAU,1.18,1.18,,,,0,-0.0042,31/1/17,1.18,1.18,1.18,2.8,1.12,20490000,,ASX,552,-0.59,-0.01,4.62,-11450000,,0.26,,0,,,0
IB8,0.42,0.42,,,,0.03,0.0714,31/1/17,0.42,0.45,0.45,0.5,0.15,51290000,,ASX,49447,0.01,,0.02,685042,22.07,19.09,75,0,,,0
IBC,0.49,0.49,,,,0.01,0.0204,31/1/17,0.49,0.5,0.5,0.5,0.41,,,ASX,67750,0,,0,0,,,,0,,,0
IBG,0.1,0.1,,,,0,0,31/1/17,0.1,0.1,0.1,0.12,0.03,50590000,,ASX,2597468,0,-0.02,0.09,-976999,,1.1,,0,,,0
IBK,45.41,45.38,,,,-0.03,-0.0007,31/1/17,45.38,45.38,45.38,47.58,34.3,,,ASX,2,,,0,,,,,0,,,
ICG,0.02,0.02,,,,0,0,31/1/17,0.02,0.02,0.02,0.02,0,24770000,,ASX,36187577,-0.01,,0,-2160000,1205.57,,,0,,,0
ICN,0.029,0.029,,,,0,0,31/1/17,0.029,0.029,0.029,0.041,0.027,17330000,,ASX,37276,-0.009,-0.01,0.088,-3860000,32.346,0.33,,0,,,0
ICQ,0.25,0.24,,,,0,0.0204,31/1/17,0.24,0.25,0.25,1,0.19,62500000,,ASX,408828,-0.05,-0.06,0.14,-10680000,8.99,1.71,,-0.09,,,0
IDA,0.08,0.082,,,,0.004,0.05,31/1/17,0.08,0.084,0.084,0.35,0.052,3640000,,ASX,155001,-0.907,,0.23,-6330000,,0.348,,0,,,0
IDR,2.05,2.06,,,6/29/2016,0,0,31/1/17,2.05,2.07,2.05,2.27,1.93,,,ASX,41455,0.2,0.18,0,0,,,,-1.28,11.39,11.39,0
IDT,0.18,0.18,,,4/12/10,0,0,31/1/17,0.18,0.18,0.18,0.41,0.17,39480000,,ASX,170000,-0.02,-0.01,0.2,-3500000,2.33,0.91,,0,,,0
IDX,1.17,1.15,,,8/31/2016,0,0,31/1/17,1.15,1.17,1.17,1.8,1.12,168640000,,ASX,22122,0.08,0.11,0.58,35230000,1.01,2.01,14.27,1.76,10.64,9.75,0
IDZ,0.4,0.4,,,,0,0,31/1/17,0.4,0.4,0.4,0.52,0.35,48080000,,ASX,85714,-0.01,0.03,0.23,-374561,5.89,1.7,,0,,,0
